"run","InsectId","Count","tick"
1,"gen",3507,139.0
1,"spec",1904,140.0
1,"gen",3445,140.0
1,"spec",1911,141.0
1,"gen",3456,141.0
1,"spec",1961,142.0
1,"gen",3471,142.0
1,"spec",1907,143.0
1,"gen",3428,143.0
1,"spec",1939,144.0
1,"gen",3397,144.0
1,"spec",1942,145.0
1,"gen",3436,145.0
1,"spec",1960,146.0
1,"gen",3448,146.0
1,"spec",1927,147.0
1,"gen",3439,147.0
1,"spec",1905,148.0
1,"gen",3413,148.0
1,"spec",1922,149.0
1,"gen",3387,149.0
1,"spec",2020,150.0
1,"gen",3405,150.0
1,"spec",2005,151.0
1,"gen",3365,151.0
1,"spec",1947,152.0
1,"gen",3415,152.0
1,"spec",1917,153.0
1,"gen",3413,153.0
1,"spec",1998,154.0
1,"gen",3346,154.0
1,"spec",2061,155.0
1,"gen",3411,155.0
1,"spec",1948,156.0
1,"gen",3353,156.0
1,"spec",1924,157.0
1,"gen",3351,157.0
1,"spec",1958,158.0
1,"gen",3396,158.0
1,"spec",1943,159.0
1,"gen",3370,159.0
1,"spec",1969,160.0
1,"gen",3352,160.0
1,"spec",1979,161.0
1,"gen",3342,161.0
1,"spec",1961,162.0
1,"gen",3289,162.0
1,"spec",1999,163.0
1,"gen",3276,163.0
1,"spec",1898,164.0
1,"gen",3275,164.0
1,"spec",1868,165.0
1,"gen",3199,165.0
1,"spec",1956,166.0
1,"gen",3272,166.0
1,"spec",1885,167.0
1,"gen",3343,167.0
1,"spec",1880,168.0
1,"gen",3229,168.0
1,"spec",1912,169.0
1,"gen",3266,169.0
1,"spec",1893,170.0
1,"gen",3250,170.0
1,"spec",1860,171.0
1,"gen",3270,171.0
1,"spec",1879,172.0
1,"gen",3288,172.0
1,"spec",1942,173.0
1,"gen",3242,173.0
1,"spec",1898,174.0
1,"gen",3259,174.0
1,"spec",1960,175.0
1,"gen",3206,175.0
1,"spec",1947,176.0
1,"gen",3153,176.0
1,"spec",1861,177.0
1,"gen",3101,177.0
1,"spec",1862,178.0
1,"gen",3173,178.0
1,"spec",1935,179.0
1,"gen",3174,179.0
1,"spec",1942,180.0
1,"gen",3185,180.0
1,"spec",1845,181.0
1,"gen",3146,181.0
1,"spec",0,182.0
1,"gen",0,182.0
1,"spec",0,183.0
1,"gen",0,183.0
1,"spec",0,184.0
1,"gen",0,184.0
1,"spec",0,185.0
1,"gen",0,185.0
1,"spec",14,186.0
1,"gen",0,186.0
1,"spec",14,187.0
1,"gen",0,187.0
1,"spec",14,188.0
1,"gen",0,188.0
1,"spec",14,189.0
1,"gen",0,189.0
1,"spec",14,190.0
1,"gen",0,190.0
1,"spec",14,191.0
1,"gen",0,191.0
1,"spec",14,192.0
1,"gen",0,192.0
1,"spec",14,193.0
1,"gen",0,193.0
1,"spec",14,194.0
1,"gen",0,194.0
1,"spec",14,195.0
1,"gen",0,195.0
1,"spec",14,196.0
1,"gen",0,196.0
1,"spec",14,197.0
1,"gen",0,197.0
1,"spec",14,198.0
1,"gen",0,198.0
1,"spec",14,199.0
1,"gen",0,199.0
1,"spec",14,200.0
1,"gen",0,200.0
1,"spec",14,201.0
1,"gen",0,201.0
1,"spec",14,202.0
1,"gen",0,202.0
1,"spec",14,203.0
1,"gen",0,203.0
1,"spec",14,204.0
1,"gen",0,204.0
1,"spec",14,205.0
1,"gen",0,205.0
1,"spec",14,206.0
1,"gen",0,206.0
1,"spec",14,207.0
1,"gen",0,207.0
1,"spec",14,208.0
1,"gen",0,208.0
1,"spec",14,209.0
1,"gen",0,209.0
1,"spec",14,210.0
1,"gen",0,210.0
1,"spec",14,211.0
1,"gen",0,211.0
1,"spec",14,212.0
1,"gen",0,212.0
1,"spec",14,213.0
1,"gen",0,213.0
1,"spec",14,214.0
1,"gen",0,214.0
1,"spec",14,215.0
1,"gen",0,215.0
1,"spec",14,216.0
1,"gen",0,216.0
1,"spec",14,217.0
1,"gen",0,217.0
1,"spec",14,218.0
1,"gen",0,218.0
1,"spec",14,219.0
1,"gen",0,219.0
1,"spec",14,220.0
1,"gen",0,220.0
1,"spec",14,221.0
1,"gen",0,221.0
1,"spec",14,222.0
1,"gen",0,222.0
1,"spec",14,223.0
1,"gen",0,223.0
1,"spec",14,224.0
1,"gen",0,224.0
1,"spec",14,225.0
1,"gen",0,225.0
1,"spec",14,226.0
1,"gen",0,226.0
1,"spec",14,227.0
1,"gen",0,227.0
1,"spec",14,228.0
1,"gen",0,228.0
1,"spec",14,229.0
1,"gen",0,229.0
1,"spec",14,230.0
1,"gen",0,230.0
1,"spec",14,231.0
1,"gen",0,231.0
1,"spec",14,232.0
1,"gen",0,232.0
1,"spec",14,233.0
1,"gen",0,233.0
1,"spec",14,234.0
1,"gen",0,234.0
1,"spec",14,235.0
1,"gen",0,235.0
1,"spec",14,236.0
1,"gen",0,236.0
1,"spec",14,237.0
1,"gen",0,237.0
1,"spec",14,238.0
1,"gen",0,238.0
1,"spec",14,239.0
1,"gen",0,239.0
1,"spec",14,240.0
1,"gen",0,240.0
1,"spec",14,241.0
1,"gen",0,241.0
1,"spec",14,242.0
1,"gen",0,242.0
1,"spec",14,243.0
1,"gen",0,243.0
1,"spec",14,244.0
1,"gen",0,244.0
1,"spec",14,245.0
1,"gen",0,245.0
1,"spec",14,246.0
1,"gen",0,246.0
1,"spec",14,247.0
1,"gen",0,247.0
1,"spec",14,248.0
1,"gen",0,248.0
1,"spec",14,249.0
1,"gen",0,249.0
1,"spec",14,250.0
1,"gen",0,250.0
1,"spec",14,251.0
1,"gen",0,251.0
1,"spec",14,252.0
1,"gen",0,252.0
1,"spec",14,253.0
1,"gen",0,253.0
1,"spec",14,254.0
1,"gen",0,254.0
1,"spec",14,255.0
1,"gen",0,255.0
1,"spec",14,256.0
1,"gen",0,256.0
1,"spec",14,257.0
1,"gen",0,257.0
1,"spec",14,258.0
1,"gen",0,258.0
1,"spec",14,259.0
1,"gen",0,259.0
1,"spec",14,260.0
1,"gen",0,260.0
1,"spec",14,261.0
1,"gen",0,261.0
1,"spec",14,262.0
1,"gen",0,262.0
1,"spec",14,263.0
1,"gen",0,263.0
1,"spec",14,264.0
1,"gen",0,264.0
1,"spec",14,265.0
1,"gen",0,265.0
1,"spec",14,266.0
1,"gen",0,266.0
1,"spec",14,267.0
1,"gen",0,267.0
1,"spec",14,268.0
1,"gen",0,268.0
1,"spec",14,269.0
1,"gen",0,269.0
1,"spec",14,270.0
1,"gen",0,270.0
1,"spec",14,271.0
1,"gen",0,271.0
1,"spec",14,272.0
1,"gen",0,272.0
1,"spec",14,273.0
1,"gen",0,273.0
1,"spec",14,274.0
1,"gen",0,274.0
1,"spec",31,275.0
1,"gen",0,275.0
1,"spec",31,276.0
1,"gen",0,276.0
1,"spec",31,277.0
1,"gen",0,277.0
1,"spec",31,278.0
1,"gen",0,278.0
1,"spec",31,279.0
1,"gen",0,279.0
1,"spec",31,280.0
1,"gen",0,280.0
1,"spec",31,281.0
1,"gen",0,281.0
1,"spec",31,282.0
1,"gen",0,282.0
1,"spec",31,283.0
1,"gen",0,283.0
1,"spec",31,284.0
1,"gen",0,284.0
1,"spec",31,285.0
1,"gen",0,285.0
1,"spec",31,286.0
1,"gen",0,286.0
1,"spec",31,287.0
1,"gen",0,287.0
1,"spec",31,288.0
1,"gen",0,288.0
1,"spec",31,289.0
1,"gen",0,289.0
1,"spec",31,290.0
1,"gen",0,290.0
1,"spec",31,291.0
1,"gen",0,291.0
1,"spec",31,292.0
1,"gen",0,292.0
1,"spec",31,293.0
1,"gen",0,293.0
1,"spec",31,294.0
1,"gen",0,294.0
1,"spec",31,295.0
1,"gen",0,295.0
1,"spec",31,296.0
1,"gen",0,296.0
1,"spec",31,297.0
1,"gen",0,297.0
1,"spec",31,298.0
1,"gen",0,298.0
1,"spec",31,299.0
1,"gen",0,299.0
1,"spec",31,300.0
1,"gen",0,300.0
1,"spec",31,301.0
1,"gen",0,301.0
1,"spec",31,302.0
1,"gen",0,302.0
1,"spec",31,303.0
1,"gen",0,303.0
1,"spec",31,304.0
1,"gen",0,304.0
1,"spec",31,305.0
1,"gen",0,305.0
1,"spec",51,306.0
1,"gen",0,306.0
1,"spec",51,307.0
1,"gen",0,307.0
1,"spec",51,308.0
1,"gen",0,308.0
1,"spec",51,309.0
1,"gen",0,309.0
1,"spec",51,310.0
1,"gen",15,310.0
1,"spec",51,311.0
1,"gen",15,311.0
1,"spec",51,312.0
1,"gen",15,312.0
1,"spec",51,313.0
1,"gen",15,313.0
1,"spec",51,314.0
1,"gen",15,314.0
1,"spec",51,315.0
1,"gen",15,315.0
1,"spec",51,316.0
1,"gen",15,316.0
1,"spec",51,317.0
1,"gen",15,317.0
1,"spec",51,318.0
1,"gen",15,318.0
1,"spec",51,319.0
1,"gen",15,319.0
1,"spec",51,320.0
1,"gen",15,320.0
1,"spec",51,321.0
1,"gen",15,321.0
1,"spec",51,322.0
1,"gen",15,322.0
1,"spec",51,323.0
1,"gen",15,323.0
1,"spec",51,324.0
1,"gen",15,324.0
1,"spec",51,325.0
1,"gen",15,325.0
1,"spec",51,326.0
1,"gen",15,326.0
1,"spec",51,327.0
1,"gen",15,327.0
1,"spec",51,328.0
1,"gen",15,328.0
1,"spec",51,329.0
1,"gen",15,329.0
1,"spec",51,330.0
1,"gen",15,330.0
1,"spec",51,331.0
1,"gen",15,331.0
1,"spec",51,332.0
1,"gen",15,332.0
1,"spec",51,333.0
1,"gen",15,333.0
1,"spec",51,334.0
1,"gen",15,334.0
1,"spec",51,335.0
1,"gen",15,335.0
1,"spec",51,336.0
1,"gen",15,336.0
1,"spec",51,337.0
1,"gen",15,337.0
1,"spec",51,338.0
1,"gen",15,338.0
1,"spec",51,339.0
1,"gen",15,339.0
1,"spec",51,340.0
1,"gen",15,340.0
1,"spec",51,341.0
1,"gen",15,341.0
1,"spec",51,342.0
1,"gen",15,342.0
1,"spec",51,343.0
1,"gen",15,343.0
1,"spec",51,344.0
1,"gen",15,344.0
1,"spec",51,345.0
1,"gen",15,345.0
1,"spec",51,346.0
1,"gen",15,346.0
1,"spec",51,347.0
1,"gen",15,347.0
1,"spec",51,348.0
1,"gen",15,348.0
1,"spec",51,349.0
1,"gen",15,349.0
1,"spec",51,350.0
1,"gen",15,350.0
1,"spec",51,351.0
1,"gen",15,351.0
1,"spec",51,352.0
1,"gen",15,352.0
1,"spec",51,353.0
1,"gen",15,353.0
1,"spec",51,354.0
1,"gen",15,354.0
1,"spec",51,355.0
1,"gen",15,355.0
1,"spec",51,356.0
1,"gen",15,356.0
1,"spec",51,357.0
1,"gen",15,357.0
1,"spec",51,358.0
1,"gen",15,358.0
1,"spec",51,359.0
1,"gen",15,359.0
1,"spec",51,360.0
1,"gen",15,360.0
1,"spec",51,361.0
1,"gen",15,361.0
1,"spec",51,362.0
1,"gen",15,362.0
1,"spec",51,363.0
1,"gen",15,363.0
1,"spec",2569,364.0
1,"gen",2990,364.0
1,"spec",2579,365.0
1,"gen",2959,365.0
1,"spec",1376,366.0
1,"gen",2470,366.0
1,"spec",2786,367.0
1,"gen",4028,367.0
1,"spec",2681,368.0
1,"gen",3603,368.0
1,"spec",1890,369.0
1,"gen",3852,369.0
1,"spec",2014,370.0
1,"gen",4095,370.0
1,"spec",2339,371.0
1,"gen",4445,371.0
1,"spec",2143,372.0
1,"gen",4338,372.0
1,"spec",1993,373.0
1,"gen",4264,373.0
1,"spec",2087,374.0
1,"gen",4462,374.0
1,"spec",2097,375.0
1,"gen",4520,375.0
1,"spec",2050,376.0
1,"gen",4379,376.0
1,"spec",2036,377.0
1,"gen",4416,377.0
1,"spec",2061,378.0
1,"gen",4453,378.0
1,"spec",2054,379.0
1,"gen",4407,379.0
1,"spec",2022,380.0
1,"gen",4405,380.0
1,"spec",2061,381.0
1,"gen",4427,381.0
1,"spec",2041,382.0
1,"gen",4455,382.0
1,"spec",2127,383.0
1,"gen",4490,383.0
1,"spec",2084,384.0
1,"gen",4484,384.0
1,"spec",2042,385.0
1,"gen",4404,385.0
1,"spec",2110,386.0
1,"gen",4448,386.0
1,"spec",2076,387.0
1,"gen",4487,387.0
1,"spec",2073,388.0
1,"gen",4320,388.0
1,"spec",2080,389.0
1,"gen",4356,389.0
1,"spec",2002,390.0
1,"gen",4428,390.0
1,"spec",2054,391.0
1,"gen",4363,391.0
1,"spec",2108,392.0
1,"gen",4409,392.0
1,"spec",2106,393.0
1,"gen",4398,393.0
1,"spec",2042,394.0
1,"gen",4388,394.0
1,"spec",1953,395.0
1,"gen",4426,395.0
1,"spec",2051,396.0
1,"gen",4413,396.0
1,"spec",2093,397.0
1,"gen",4375,397.0
1,"spec",2033,398.0
1,"gen",4399,398.0
1,"spec",2026,399.0
1,"gen",4448,399.0
1,"spec",2003,400.0
1,"gen",4452,400.0
1,"spec",1991,401.0
1,"gen",4485,401.0
1,"spec",2000,402.0
1,"gen",4480,402.0
1,"spec",2045,403.0
1,"gen",4406,403.0
1,"spec",2019,404.0
1,"gen",4436,404.0
1,"spec",1960,405.0
1,"gen",4462,405.0
1,"spec",2051,406.0
1,"gen",4367,406.0
1,"spec",2087,407.0
1,"gen",4369,407.0
1,"spec",2001,408.0
1,"gen",4346,408.0
1,"spec",1982,409.0
1,"gen",4315,409.0
1,"spec",2025,410.0
1,"gen",4329,410.0
1,"spec",2006,411.0
1,"gen",4336,411.0
1,"spec",1922,412.0
1,"gen",4283,412.0
1,"spec",1957,413.0
1,"gen",4266,413.0
1,"spec",2102,414.0
1,"gen",4290,414.0
1,"spec",2048,415.0
1,"gen",4253,415.0
1,"spec",2005,416.0
1,"gen",4146,416.0
1,"spec",2051,417.0
1,"gen",4179,417.0
1,"spec",2044,418.0
1,"gen",4199,418.0
1,"spec",2033,419.0
1,"gen",4144,419.0
1,"spec",2045,420.0
1,"gen",4195,420.0
1,"spec",2050,421.0
1,"gen",4149,421.0
1,"spec",2064,422.0
1,"gen",4135,422.0
1,"spec",1966,423.0
1,"gen",4125,423.0
1,"spec",1999,424.0
1,"gen",4121,424.0
1,"spec",2054,425.0
1,"gen",4141,425.0
1,"spec",2033,426.0
1,"gen",4135,426.0
1,"spec",2027,427.0
1,"gen",4111,427.0
1,"spec",2039,428.0
1,"gen",4105,428.0
1,"spec",2058,429.0
1,"gen",4060,429.0
1,"spec",2001,430.0
1,"gen",3954,430.0
1,"spec",2021,431.0
1,"gen",4016,431.0
1,"spec",1998,432.0
1,"gen",4053,432.0
1,"spec",1964,433.0
1,"gen",3957,433.0
1,"spec",1934,434.0
1,"gen",3960,434.0
1,"spec",1936,435.0
1,"gen",3994,435.0
1,"spec",2015,436.0
1,"gen",3980,436.0
1,"spec",2037,437.0
1,"gen",3971,437.0
1,"spec",2015,438.0
1,"gen",3971,438.0
1,"spec",1954,439.0
1,"gen",3966,439.0
1,"spec",1952,440.0
1,"gen",3914,440.0
1,"spec",2036,441.0
1,"gen",3883,441.0
1,"spec",2025,442.0
1,"gen",3945,442.0
1,"spec",1981,443.0
1,"gen",3875,443.0
1,"spec",1989,444.0
1,"gen",3776,444.0
1,"spec",2035,445.0
1,"gen",3792,445.0
1,"spec",1985,446.0
1,"gen",3833,446.0
1,"spec",1999,447.0
1,"gen",3830,447.0
1,"spec",2052,448.0
1,"gen",3843,448.0
1,"spec",1981,449.0
1,"gen",3860,449.0
1,"spec",1934,450.0
1,"gen",3778,450.0
1,"spec",1954,451.0
1,"gen",3796,451.0
1,"spec",1994,452.0
1,"gen",3862,452.0
1,"spec",1975,453.0
1,"gen",3846,453.0
1,"spec",1929,454.0
1,"gen",3758,454.0
1,"spec",1952,455.0
1,"gen",3708,455.0
1,"spec",1995,456.0
1,"gen",3790,456.0
1,"spec",1987,457.0
1,"gen",3778,457.0
1,"spec",1964,458.0
1,"gen",3742,458.0
1,"spec",2039,459.0
1,"gen",3740,459.0
1,"spec",2004,460.0
1,"gen",3707,460.0
1,"spec",2000,461.0
1,"gen",3729,461.0
1,"spec",2021,462.0
1,"gen",3713,462.0
1,"spec",1998,463.0
1,"gen",3677,463.0
1,"spec",1951,464.0
1,"gen",3703,464.0
1,"spec",1916,465.0
1,"gen",3680,465.0
1,"spec",1890,466.0
1,"gen",3665,466.0
1,"spec",1885,467.0
1,"gen",3709,467.0
1,"spec",1915,468.0
1,"gen",3674,468.0
1,"spec",1961,469.0
1,"gen",3704,469.0
1,"spec",1959,470.0
1,"gen",3677,470.0
1,"spec",1898,471.0
1,"gen",3626,471.0
1,"spec",1912,472.0
1,"gen",3681,472.0
1,"spec",1943,473.0
1,"gen",3587,473.0
1,"spec",1984,474.0
1,"gen",3568,474.0
1,"spec",1905,475.0
1,"gen",3600,475.0
1,"spec",1868,476.0
1,"gen",3586,476.0
1,"spec",1909,477.0
1,"gen",3619,477.0
1,"spec",1995,478.0
1,"gen",3654,478.0
1,"spec",2030,479.0
1,"gen",3650,479.0
1,"spec",1909,480.0
1,"gen",3581,480.0
1,"spec",1772,481.0
1,"gen",3613,481.0
1,"spec",1943,482.0
1,"gen",3678,482.0
1,"spec",2042,483.0
1,"gen",3614,483.0
1,"spec",1933,484.0
1,"gen",3555,484.0
1,"spec",1871,485.0
1,"gen",3621,485.0
1,"spec",1849,486.0
1,"gen",3622,486.0
1,"spec",1972,487.0
1,"gen",3574,487.0
1,"spec",1977,488.0
1,"gen",3647,488.0
1,"spec",1856,489.0
1,"gen",3613,489.0
1,"spec",1858,490.0
1,"gen",3542,490.0
1,"spec",1867,491.0
1,"gen",3627,491.0
1,"spec",1943,492.0
1,"gen",3609,492.0
1,"spec",1891,493.0
1,"gen",3534,493.0
1,"spec",1835,494.0
1,"gen",3554,494.0
1,"spec",1863,495.0
1,"gen",3557,495.0
1,"spec",1877,496.0
1,"gen",3546,496.0
1,"spec",1949,497.0
1,"gen",3484,497.0
1,"spec",1913,498.0
1,"gen",3469,498.0
1,"spec",1863,499.0
1,"gen",3461,499.0
1,"spec",1936,500.0
1,"gen",3480,500.0
1,"spec",1951,501.0
1,"gen",3448,501.0
1,"spec",1860,502.0
1,"gen",3361,502.0
1,"spec",1938,503.0
1,"gen",3348,503.0
1,"spec",2027,504.0
1,"gen",3297,504.0
1,"spec",1960,505.0
1,"gen",3281,505.0
1,"spec",1901,506.0
1,"gen",3325,506.0
1,"spec",1937,507.0
1,"gen",3260,507.0
1,"spec",1968,508.0
1,"gen",3240,508.0
1,"spec",1916,509.0
1,"gen",3320,509.0
1,"spec",1965,510.0
1,"gen",3217,510.0
1,"spec",2038,511.0
1,"gen",3185,511.0
1,"spec",2036,512.0
1,"gen",3232,512.0
1,"spec",2001,513.0
1,"gen",3201,513.0
1,"spec",2023,514.0
1,"gen",3217,514.0
1,"spec",2021,515.0
1,"gen",3199,515.0
1,"spec",2002,516.0
1,"gen",3152,516.0
1,"spec",1940,517.0
1,"gen",3167,517.0
1,"spec",1918,518.0
1,"gen",3180,518.0
1,"spec",1979,519.0
1,"gen",3159,519.0
1,"spec",1955,520.0
1,"gen",3139,520.0
1,"spec",1939,521.0
1,"gen",3063,521.0
1,"spec",2005,522.0
1,"gen",3020,522.0
1,"spec",2038,523.0
1,"gen",3045,523.0
1,"spec",1923,524.0
1,"gen",2953,524.0
1,"spec",1958,525.0
1,"gen",2974,525.0
1,"spec",2050,526.0
1,"gen",3025,526.0
1,"spec",2025,527.0
1,"gen",2925,527.0
1,"spec",1962,528.0
1,"gen",2864,528.0
1,"spec",2014,529.0
1,"gen",2961,529.0
1,"spec",2070,530.0
1,"gen",2917,530.0
1,"spec",1923,531.0
1,"gen",2851,531.0
1,"spec",2009,532.0
1,"gen",2848,532.0
1,"spec",2136,533.0
1,"gen",2789,533.0
1,"spec",2087,534.0
1,"gen",2785,534.0
1,"spec",1997,535.0
1,"gen",2713,535.0
1,"spec",1992,536.0
1,"gen",2734,536.0
1,"spec",2106,537.0
1,"gen",2775,537.0
1,"spec",2034,538.0
1,"gen",2739,538.0
1,"spec",2023,539.0
1,"gen",2744,539.0
1,"spec",2076,540.0
1,"gen",2754,540.0
1,"spec",2011,541.0
1,"gen",2791,541.0
1,"spec",1978,542.0
1,"gen",2749,542.0
1,"spec",2002,543.0
1,"gen",2731,543.0
1,"spec",2015,544.0
1,"gen",2719,544.0
1,"spec",2064,545.0
1,"gen",2743,545.0
1,"spec",0,546.0
1,"gen",0,546.0
1,"spec",0,547.0
1,"gen",0,547.0
1,"spec",0,548.0
1,"gen",0,548.0
1,"spec",0,549.0
1,"gen",0,549.0
1,"spec",13,550.0
1,"gen",0,550.0
1,"spec",13,551.0
1,"gen",0,551.0
1,"spec",13,552.0
