"run","InsectId","Count","tick"
1,"spec",2117,57.0
1,"gen",4032,58.0
1,"spec",2090,58.0
1,"gen",4140,59.0
1,"spec",2094,59.0
1,"gen",4100,60.0
1,"spec",2044,60.0
1,"gen",4062,61.0
1,"spec",2075,61.0
1,"gen",4052,62.0
1,"spec",2121,62.0
1,"gen",4087,63.0
1,"spec",2120,63.0
1,"gen",4073,64.0
1,"spec",2034,64.0
1,"gen",4018,65.0
1,"spec",2097,65.0
1,"gen",4014,66.0
1,"spec",2089,66.0
1,"gen",4110,67.0
1,"spec",2021,67.0
1,"gen",4110,68.0
1,"spec",2096,68.0
1,"gen",4043,69.0
1,"spec",1965,69.0
1,"gen",4020,70.0
1,"spec",2021,70.0
1,"gen",4030,71.0
1,"spec",2154,71.0
1,"gen",4029,72.0
1,"spec",2075,72.0
1,"gen",3984,73.0
1,"spec",2019,73.0
1,"gen",4076,74.0
1,"spec",2009,74.0
1,"gen",4072,75.0
1,"spec",1994,75.0
1,"gen",4015,76.0
1,"spec",2015,76.0
1,"gen",4003,77.0
1,"spec",2043,77.0
1,"gen",3972,78.0
1,"spec",1958,78.0
1,"gen",3977,79.0
1,"spec",1936,79.0
1,"gen",3994,80.0
1,"spec",1971,80.0
1,"gen",3963,81.0
1,"spec",1960,81.0
1,"gen",3959,82.0
1,"spec",2013,82.0
1,"gen",4000,83.0
1,"spec",2028,83.0
1,"gen",4026,84.0
1,"spec",1934,84.0
1,"gen",3979,85.0
1,"spec",1914,85.0
1,"gen",3995,86.0
1,"spec",1894,86.0
1,"gen",4102,87.0
1,"spec",1939,87.0
1,"gen",4033,88.0
1,"spec",1981,88.0
1,"gen",3957,89.0
1,"spec",1962,89.0
1,"gen",4020,90.0
1,"spec",1990,90.0
1,"gen",3949,91.0
1,"spec",1924,91.0
1,"gen",3877,92.0
1,"spec",1955,92.0
1,"gen",3926,93.0
1,"spec",1994,93.0
1,"gen",3880,94.0
1,"spec",1988,94.0
1,"gen",3796,95.0
1,"spec",1992,95.0
1,"gen",3846,96.0
1,"spec",1956,96.0
1,"gen",3856,97.0
1,"spec",2017,97.0
1,"gen",3777,98.0
1,"spec",2016,98.0
1,"gen",3833,99.0
1,"spec",2000,99.0
1,"gen",3847,100.0
1,"spec",1969,100.0
1,"gen",3775,101.0
1,"spec",2036,101.0
1,"gen",3800,102.0
1,"spec",2084,102.0
1,"gen",3786,103.0
1,"spec",1954,103.0
1,"gen",3759,104.0
1,"spec",1963,104.0
1,"gen",3781,105.0
1,"spec",2081,105.0
1,"gen",3784,106.0
1,"spec",2059,106.0
1,"gen",3734,107.0
1,"spec",1988,107.0
1,"gen",3722,108.0
1,"spec",2012,108.0
1,"gen",3777,109.0
1,"spec",2064,109.0
1,"gen",3724,110.0
1,"spec",1979,110.0
1,"gen",3643,111.0
1,"spec",2002,111.0
1,"gen",3718,112.0
1,"spec",2037,112.0
1,"gen",3738,113.0
1,"spec",2042,113.0
1,"gen",3746,114.0
1,"spec",1953,114.0
1,"gen",3679,115.0
1,"spec",1901,115.0
1,"gen",3664,116.0
1,"spec",1983,116.0
1,"gen",3731,117.0
1,"spec",1989,117.0
1,"gen",3679,118.0
1,"spec",1943,118.0
1,"gen",3655,119.0
1,"spec",1955,119.0
1,"gen",3685,120.0
1,"spec",1961,120.0
1,"gen",3689,121.0
1,"spec",1982,121.0
1,"gen",3678,122.0
1,"spec",1925,122.0
1,"gen",3684,123.0
1,"spec",1950,123.0
1,"gen",3727,124.0
1,"spec",2010,124.0
1,"gen",3706,125.0
1,"spec",1947,125.0
1,"gen",3641,126.0
1,"spec",1899,126.0
1,"gen",3663,127.0
1,"spec",1913,127.0
1,"gen",3716,128.0
1,"spec",1954,128.0
1,"gen",3639,129.0
1,"spec",1948,129.0
1,"gen",3636,130.0
1,"spec",2016,130.0
1,"gen",3629,131.0
1,"spec",2022,131.0
1,"gen",3563,132.0
1,"spec",1864,132.0
1,"gen",3586,133.0
1,"spec",1931,133.0
1,"gen",3582,134.0
1,"spec",2020,134.0
1,"gen",3537,135.0
1,"spec",2008,135.0
1,"gen",3471,136.0
1,"spec",1963,136.0
1,"gen",3515,137.0
1,"spec",1874,137.0
1,"gen",3530,138.0
1,"spec",1876,138.0
1,"gen",3509,139.0
1,"spec",1903,139.0
1,"gen",3502,140.0
1,"spec",1941,140.0
1,"gen",3471,141.0
1,"spec",1939,141.0
1,"gen",3437,142.0
1,"spec",1929,142.0
1,"gen",3452,143.0
1,"spec",1982,143.0
1,"gen",3458,144.0
1,"spec",1966,144.0
1,"gen",3395,145.0
1,"spec",1965,145.0
1,"gen",3419,146.0
1,"spec",1920,146.0
1,"gen",3426,147.0
1,"spec",1928,147.0
1,"gen",3374,148.0
1,"spec",1904,148.0
1,"gen",3364,149.0
1,"spec",1957,149.0
1,"gen",3330,150.0
1,"spec",1978,150.0
1,"gen",3301,151.0
1,"spec",1970,151.0
1,"gen",3231,152.0
1,"spec",1986,152.0
1,"gen",3188,153.0
1,"spec",2024,153.0
1,"gen",3219,154.0
1,"spec",2057,154.0
1,"gen",3205,155.0
1,"spec",1903,155.0
1,"gen",3164,156.0
1,"spec",1907,156.0
1,"gen",3255,157.0
1,"spec",2024,157.0
1,"gen",3242,158.0
1,"spec",1917,158.0
1,"gen",3193,159.0
1,"spec",1850,159.0
1,"gen",3201,160.0
1,"spec",1873,160.0
1,"gen",3207,161.0
1,"spec",1956,161.0
1,"gen",3190,162.0
1,"spec",1989,162.0
1,"gen",3157,163.0
1,"spec",1907,163.0
1,"gen",3148,164.0
1,"spec",1935,164.0
1,"gen",3188,165.0
1,"spec",1992,165.0
1,"gen",3123,166.0
1,"spec",1969,166.0
1,"gen",3080,167.0
1,"spec",1889,167.0
1,"gen",3113,168.0
1,"spec",1936,168.0
1,"gen",3158,169.0
1,"spec",2077,169.0
1,"gen",3135,170.0
1,"spec",2016,170.0
1,"gen",3104,171.0
1,"spec",1895,171.0
1,"gen",3156,172.0
1,"spec",1972,172.0
1,"gen",3163,173.0
1,"spec",2046,173.0
1,"gen",3093,174.0
1,"spec",2022,174.0
1,"gen",3089,175.0
1,"spec",1914,175.0
1,"gen",3042,176.0
1,"spec",1890,176.0
1,"gen",3117,177.0
1,"spec",1952,177.0
1,"gen",3127,178.0
1,"spec",1962,178.0
1,"gen",2965,179.0
1,"spec",1946,179.0
1,"gen",2988,180.0
1,"spec",1929,180.0
1,"gen",3023,181.0
1,"spec",1978,181.0
1,"gen",0,182.0
1,"spec",0,182.0
1,"gen",0,183.0
1,"spec",0,183.0
1,"gen",0,184.0
1,"spec",0,184.0
1,"gen",0,185.0
1,"spec",0,185.0
1,"gen",0,186.0
1,"spec",0,186.0
1,"gen",0,187.0
1,"spec",0,187.0
1,"gen",0,188.0
1,"spec",0,188.0
1,"gen",0,189.0
1,"spec",0,189.0
1,"gen",0,190.0
1,"spec",0,190.0
1,"gen",0,191.0
1,"spec",0,191.0
1,"gen",0,192.0
1,"spec",0,192.0
1,"gen",0,193.0
1,"spec",0,193.0
1,"gen",0,194.0
1,"spec",0,194.0
1,"gen",0,195.0
1,"spec",0,195.0
1,"gen",0,196.0
1,"spec",0,196.0
1,"gen",0,197.0
1,"spec",0,197.0
1,"gen",0,198.0
1,"spec",0,198.0
1,"gen",0,199.0
1,"spec",0,199.0
1,"gen",0,200.0
1,"spec",0,200.0
1,"gen",0,201.0
1,"spec",0,201.0
1,"gen",0,202.0
1,"spec",0,202.0
1,"gen",0,203.0
1,"spec",0,203.0
1,"gen",0,204.0
1,"spec",0,204.0
1,"gen",0,205.0
1,"spec",0,205.0
1,"gen",0,206.0
1,"spec",0,206.0
1,"gen",0,207.0
1,"spec",0,207.0
1,"gen",0,208.0
1,"spec",0,208.0
1,"gen",0,209.0
1,"spec",0,209.0
1,"gen",0,210.0
1,"spec",0,210.0
1,"gen",0,211.0
1,"spec",0,211.0
1,"gen",0,212.0
1,"spec",0,212.0
1,"gen",0,213.0
1,"spec",0,213.0
1,"gen",0,214.0
1,"spec",0,214.0
1,"gen",0,215.0
1,"spec",0,215.0
1,"gen",0,216.0
1,"spec",0,216.0
1,"gen",0,217.0
1,"spec",0,217.0
1,"gen",0,218.0
1,"spec",0,218.0
1,"gen",0,219.0
1,"spec",0,219.0
1,"gen",0,220.0
1,"spec",0,220.0
1,"gen",0,221.0
1,"spec",0,221.0
1,"gen",0,222.0
1,"spec",0,222.0
1,"gen",0,223.0
1,"spec",0,223.0
1,"gen",0,224.0
1,"spec",0,224.0
1,"gen",0,225.0
1,"spec",0,225.0
1,"gen",0,226.0
1,"spec",0,226.0
1,"gen",0,227.0
1,"spec",0,227.0
1,"gen",0,228.0
1,"spec",0,228.0
1,"gen",0,229.0
1,"spec",0,229.0
1,"gen",0,230.0
1,"spec",0,230.0
1,"gen",0,231.0
1,"spec",0,231.0
1,"gen",0,232.0
1,"spec",0,232.0
1,"gen",0,233.0
1,"spec",0,233.0
1,"gen",0,234.0
1,"spec",0,234.0
1,"gen",0,235.0
1,"spec",0,235.0
1,"gen",0,236.0
1,"spec",0,236.0
1,"gen",0,237.0
1,"spec",0,237.0
1,"gen",0,238.0
1,"spec",0,238.0
1,"gen",0,239.0
1,"spec",0,239.0
1,"gen",0,240.0
1,"spec",0,240.0
1,"gen",0,241.0
1,"spec",0,241.0
1,"gen",0,242.0
1,"spec",0,242.0
1,"gen",0,243.0
1,"spec",0,243.0
1,"gen",0,244.0
1,"spec",0,244.0
1,"gen",0,245.0
1,"spec",0,245.0
1,"gen",0,246.0
1,"spec",0,246.0
1,"gen",0,247.0
1,"spec",0,247.0
1,"gen",0,248.0
1,"spec",0,248.0
1,"gen",0,249.0
1,"spec",0,249.0
1,"gen",0,250.0
1,"spec",0,250.0
1,"gen",0,251.0
1,"spec",0,251.0
1,"gen",0,252.0
1,"spec",0,252.0
1,"gen",0,253.0
1,"spec",0,253.0
1,"gen",0,254.0
1,"spec",0,254.0
1,"gen",0,255.0
1,"spec",0,255.0
1,"gen",0,256.0
1,"spec",0,256.0
1,"gen",0,257.0
1,"spec",0,257.0
1,"gen",0,258.0
1,"spec",0,258.0
1,"gen",0,259.0
1,"spec",0,259.0
1,"gen",0,260.0
1,"spec",0,260.0
1,"gen",0,261.0
1,"spec",0,261.0
1,"gen",0,262.0
1,"spec",0,262.0
1,"gen",0,263.0
1,"spec",0,263.0
1,"gen",0,264.0
1,"spec",0,264.0
1,"gen",0,265.0
1,"spec",0,265.0
1,"gen",0,266.0
1,"spec",0,266.0
1,"gen",0,267.0
1,"spec",0,267.0
1,"gen",0,268.0
1,"spec",0,268.0
1,"gen",0,269.0
1,"spec",0,269.0
1,"gen",0,270.0
1,"spec",0,270.0
1,"gen",0,271.0
1,"spec",0,271.0
1,"gen",0,272.0
1,"spec",0,272.0
1,"gen",0,273.0
1,"spec",0,273.0
1,"gen",0,274.0
1,"spec",0,274.0
1,"gen",0,275.0
1,"spec",0,275.0
1,"gen",0,276.0
1,"spec",0,276.0
1,"gen",0,277.0
1,"spec",0,277.0
1,"gen",0,278.0
1,"spec",0,278.0
1,"gen",0,279.0
1,"spec",0,279.0
1,"gen",0,280.0
1,"spec",0,280.0
1,"gen",0,281.0
1,"spec",0,281.0
1,"gen",0,282.0
1,"spec",0,282.0
1,"gen",0,283.0
1,"spec",0,283.0
1,"gen",0,284.0
1,"spec",0,284.0
1,"gen",0,285.0
1,"spec",0,285.0
1,"gen",0,286.0
1,"spec",0,286.0
1,"gen",0,287.0
1,"spec",0,287.0
1,"gen",0,288.0
1,"spec",0,288.0
1,"gen",0,289.0
1,"spec",0,289.0
1,"gen",0,290.0
1,"spec",0,290.0
1,"gen",0,291.0
1,"spec",0,291.0
1,"gen",0,292.0
1,"spec",0,292.0
1,"gen",0,293.0
1,"spec",0,293.0
1,"gen",0,294.0
1,"spec",0,294.0
1,"gen",0,295.0
1,"spec",0,295.0
1,"gen",0,296.0
1,"spec",0,296.0
1,"gen",0,297.0
1,"spec",0,297.0
1,"gen",0,298.0
1,"spec",0,298.0
1,"gen",0,299.0
1,"spec",0,299.0
1,"gen",0,300.0
1,"spec",0,300.0
1,"gen",0,301.0
1,"spec",0,301.0
1,"gen",0,302.0
1,"spec",0,302.0
1,"gen",0,303.0
1,"spec",0,303.0
1,"gen",0,304.0
1,"spec",0,304.0
1,"gen",0,305.0
1,"spec",0,305.0
1,"gen",0,306.0
1,"spec",0,306.0
1,"gen",0,307.0
1,"spec",0,307.0
1,"gen",0,308.0
1,"spec",0,308.0
1,"gen",0,309.0
1,"spec",0,309.0
1,"gen",0,310.0
1,"spec",0,310.0
1,"gen",0,311.0
1,"spec",0,311.0
1,"gen",0,312.0
1,"spec",0,312.0
1,"gen",0,313.0
1,"spec",0,313.0
1,"gen",0,314.0
1,"spec",0,314.0
1,"gen",0,315.0
1,"spec",0,315.0
1,"gen",0,316.0
1,"spec",0,316.0
1,"gen",0,317.0
1,"spec",0,317.0
1,"gen",0,318.0
1,"spec",0,318.0
1,"gen",0,319.0
1,"spec",0,319.0
1,"gen",0,320.0
1,"spec",0,320.0
1,"gen",0,321.0
1,"spec",0,321.0
1,"gen",0,322.0
1,"spec",0,322.0
1,"gen",0,323.0
1,"spec",0,323.0
1,"gen",0,324.0
1,"spec",0,324.0
1,"gen",0,325.0
1,"spec",0,325.0
1,"gen",0,326.0
1,"spec",0,326.0
1,"gen",0,327.0
1,"spec",0,327.0
1,"gen",0,328.0
1,"spec",0,328.0
1,"gen",0,329.0
1,"spec",0,329.0
1,"gen",0,330.0
1,"spec",0,330.0
1,"gen",0,331.0
1,"spec",0,331.0
1,"gen",0,332.0
1,"spec",0,332.0
1,"gen",0,333.0
1,"spec",0,333.0
1,"gen",0,334.0
1,"spec",0,334.0
1,"gen",0,335.0
1,"spec",0,335.0
1,"gen",0,336.0
1,"spec",0,336.0
1,"gen",0,337.0
1,"spec",0,337.0
1,"gen",0,338.0
1,"spec",0,338.0
1,"gen",0,339.0
1,"spec",0,339.0
1,"gen",0,340.0
1,"spec",0,340.0
1,"gen",0,341.0
1,"spec",0,341.0
1,"gen",0,342.0
1,"spec",0,342.0
1,"gen",0,343.0
1,"spec",0,343.0
1,"gen",0,344.0
1,"spec",0,344.0
1,"gen",0,345.0
1,"spec",0,345.0
1,"gen",0,346.0
1,"spec",0,346.0
1,"gen",0,347.0
1,"spec",0,347.0
1,"gen",0,348.0
1,"spec",0,348.0
1,"gen",0,349.0
1,"spec",0,349.0
1,"gen",0,350.0
1,"spec",0,350.0
1,"gen",0,351.0
1,"spec",0,351.0
1,"gen",0,352.0
1,"spec",0,352.0
1,"gen",0,353.0
1,"spec",0,353.0
1,"gen",0,354.0
1,"spec",0,354.0
1,"gen",0,355.0
1,"spec",0,355.0
1,"gen",0,356.0
1,"spec",0,356.0
1,"gen",0,357.0
1,"spec",0,357.0
1,"gen",0,358.0
1,"spec",0,358.0
1,"gen",0,359.0
1,"spec",0,359.0
1,"gen",0,360.0
1,"spec",0,360.0
1,"gen",0,361.0
1,"spec",0,361.0
1,"gen",0,362.0
1,"spec",0,362.0
1,"gen",0,363.0
1,"spec",0,363.0
1,"gen",2750,364.0
1,"spec",2708,364.0
1,"gen",2694,365.0
1,"spec",2709,365.0
1,"gen",2279,366.0
1,"spec",1384,366.0
1,"gen",3767,367.0
1,"spec",2914,367.0
1,"gen",3415,368.0
1,"spec",2856,368.0
1,"gen",3699,369.0
1,"spec",2083,369.0
1,"gen",3824,370.0
1,"spec",2142,370.0
1,"gen",4164,371.0
1,"spec",2432,371.0
1,"gen",4120,372.0
1,"spec",2243,372.0
1,"gen",4016,373.0
1,"spec",2117,373.0
1,"gen",4254,374.0
1,"spec",2231,374.0
1,"gen",4309,375.0
1,"spec",2214,375.0
1,"gen",4165,376.0
1,"spec",2104,376.0
1,"gen",4181,377.0
1,"spec",2143,377.0
1,"gen",4319,378.0
1,"spec",2201,378.0
1,"gen",4307,379.0
1,"spec",2095,379.0
1,"gen",4256,380.0
1,"spec",2100,380.0
1,"gen",4287,381.0
1,"spec",2158,381.0
1,"gen",4284,382.0
1,"spec",2058,382.0
1,"gen",4330,383.0
1,"spec",2066,383.0
1,"gen",4338,384.0
1,"spec",2082,384.0
1,"gen",4310,385.0
1,"spec",2060,385.0
1,"gen",4375,386.0
1,"spec",2085,386.0
1,"gen",4349,387.0
1,"spec",2120,387.0
1,"gen",4276,388.0
1,"spec",2077,388.0
1,"gen",4315,389.0
1,"spec",2050,389.0
1,"gen",4325,390.0
1,"spec",2107,390.0
1,"gen",4206,391.0
1,"spec",2105,391.0
1,"gen",4183,392.0
1,"spec",2077,392.0
1,"gen",4230,393.0
1,"spec",2117,393.0
1,"gen",4201,394.0
1,"spec",2136,394.0
1,"gen",4190,395.0
1,"spec",2125,395.0
1,"gen",4165,396.0
1,"spec",2226,396.0
1,"gen",4199,397.0
1,"spec",2128,397.0
1,"gen",4216,398.0
1,"spec",2060,398.0
1,"gen",4218,399.0
1,"spec",2063,399.0
1,"gen",4189,400.0
1,"spec",2095,400.0
1,"gen",4150,401.0
1,"spec",2112,401.0
1,"gen",4207,402.0
1,"spec",2146,402.0
1,"gen",4205,403.0
1,"spec",2139,403.0
1,"gen",4203,404.0
1,"spec",2133,404.0
1,"gen",4227,405.0
1,"spec",2154,405.0
1,"gen",4178,406.0
1,"spec",2073,406.0
1,"gen",4202,407.0
1,"spec",2078,407.0
1,"gen",4282,408.0
1,"spec",2031,408.0
1,"gen",4288,409.0
1,"spec",2051,409.0
1,"gen",4186,410.0
1,"spec",2110,410.0
1,"gen",4200,411.0
1,"spec",2128,411.0
1,"gen",4200,412.0
1,"spec",2058,412.0
1,"gen",4188,413.0
1,"spec",1959,413.0
1,"gen",4158,414.0
1,"spec",2085,414.0
1,"gen",4202,415.0
1,"spec",2121,415.0
1,"gen",4191,416.0
1,"spec",2097,416.0
1,"gen",4091,417.0
1,"spec",2068,417.0
1,"gen",4065,418.0
1,"spec",2141,418.0
1,"gen",4046,419.0
1,"spec",2147,419.0
1,"gen",4066,420.0
1,"spec",2087,420.0
1,"gen",4077,421.0
1,"spec",2130,421.0
1,"gen",4067,422.0
1,"spec",2061,422.0
1,"gen",4038,423.0
1,"spec",2059,423.0
1,"gen",4003,424.0
1,"spec",2171,424.0
1,"gen",4054,425.0
1,"spec",2099,425.0
1,"gen",4040,426.0
1,"spec",2031,426.0
1,"gen",3952,427.0
1,"spec",2059,427.0
1,"gen",3972,428.0
1,"spec",2152,428.0
1,"gen",3973,429.0
1,"spec",2164,429.0
1,"gen",3942,430.0
1,"spec",2097,430.0
1,"gen",3930,431.0
1,"spec",1991,431.0
1,"gen",3949,432.0
1,"spec",2030,432.0
1,"gen",4042,433.0
1,"spec",2092,433.0
1,"gen",3978,434.0
1,"spec",2029,434.0
1,"gen",3953,435.0
1,"spec",2045,435.0
1,"gen",3997,436.0
1,"spec",2005,436.0
1,"gen",3937,437.0
1,"spec",1981,437.0
1,"gen",3930,438.0
1,"spec",2054,438.0
1,"gen",3892,439.0
1,"spec",2077,439.0
1,"gen",3849,440.0
1,"spec",2067,440.0
1,"gen",3853,441.0
1,"spec",2080,441.0
1,"gen",3834,442.0
1,"spec",1989,442.0
1,"gen",3790,443.0
1,"spec",2014,443.0
1,"gen",3857,444.0
1,"spec",2062,444.0
1,"gen",3811,445.0
1,"spec",1950,445.0
1,"gen",3743,446.0
1,"spec",2032,446.0
1,"gen",3810,447.0
1,"spec",2097,447.0
1,"gen",3771,448.0
1,"spec",1985,448.0
1,"gen",3663,449.0
1,"spec",2012,449.0
1,"gen",3768,450.0
1,"spec",2144,450.0
1,"gen",3809,451.0
1,"spec",2037,451.0
1,"gen",3736,452.0
1,"spec",1985,452.0
1,"gen",3761,453.0
1,"spec",2074,453.0
1,"gen",3789,454.0
1,"spec",2018,454.0
1,"gen",3689,455.0
1,"spec",2067,455.0
1,"gen",3749,456.0
1,"spec",2083,456.0
1,"gen",3781,457.0
1,"spec",1966,457.0
1,"gen",3790,458.0
1,"spec",2081,458.0
1,"gen",3797,459.0
1,"spec",2094,459.0
1,"gen",3754,460.0
1,"spec",1969,460.0
1,"gen",3759,461.0
1,"spec",1965,461.0
1,"gen",3768,462.0
1,"spec",2045,462.0
1,"gen",3869,463.0
1,"spec",2032,463.0
1,"gen",3901,464.0
1,"spec",1953,464.0
1,"gen",3821,465.0
1,"spec",1903,465.0
1,"gen",3851,466.0
1,"spec",1945,466.0
1,"gen",3841,467.0
1,"spec",1997,467.0
1,"gen",3783,468.0
1,"spec",1944,468.0
1,"gen",3810,469.0
1,"spec",1936,469.0
1,"gen",3761,470.0
1,"spec",1955,470.0
1,"gen",3761,471.0
1,"spec",1950,471.0
1,"gen",3715,472.0
1,"spec",1948,472.0
1,"gen",3646,473.0
1,"spec",1962,473.0
1,"gen",3764,474.0
1,"spec",1939,474.0
1,"gen",3722,475.0
1,"spec",1932,475.0
1,"gen",3588,476.0
1,"spec",1940,476.0
1,"gen",3583,477.0
1,"spec",1948,477.0
1,"gen",3551,478.0
1,"spec",1957,478.0
1,"gen",3573,479.0
1,"spec",2016,479.0
1,"gen",3581,480.0
1,"spec",2027,480.0
1,"gen",3524,481.0
1,"spec",1939,481.0
1,"gen",3502,482.0
1,"spec",1935,482.0
1,"gen",3494,483.0
1,"spec",2017,483.0
1,"gen",3462,484.0
1,"spec",1939,484.0
1,"gen",3436,485.0
1,"spec",1969,485.0
1,"gen",3497,486.0
1,"spec",2037,486.0
1,"gen",3431,487.0
1,"spec",1966,487.0
1,"gen",3395,488.0
1,"spec",2010,488.0
1,"gen",3395,489.0
1,"spec",2024,489.0
1,"gen",3319,490.0
1,"spec",2016,490.0
1,"gen",3365,491.0
1,"spec",2067,491.0
1,"gen",3326,492.0
1,"spec",2007,492.0
1,"gen",3257,493.0
1,"spec",2016,493.0
1,"gen",3357,494.0
1,"spec",2008,494.0
1,"gen",3400,495.0
1,"spec",1959,495.0
1,"gen",3302,496.0
1,"spec",1952,496.0
1,"gen",3322,497.0
1,"spec",1946,497.0
1,"gen",3321,498.0
1,"spec",1968,498.0
1,"gen",3271,499.0
1,"spec",1985,499.0
1,"gen",3317,500.0
1,"spec",1949,500.0
1,"gen",3314,501.0
1,"spec",1969,501.0
1,"gen",3251,502.0
1,"spec",1986,502.0
1,"gen",3258,503.0
1,"spec",1980,503.0
1,"gen",3224,504.0
1,"spec",1918,504.0
1,"gen",3231,505.0
1,"spec",1922,505.0
1,"gen",3249,506.0
1,"spec",1964,506.0
1,"gen",3246,507.0
1,"spec",1939,507.0
1,"gen",3233,508.0
1,"spec",1957,508.0
1,"gen",3199,509.0
1,"spec",1955,509.0
1,"gen",3172,510.0
1,"spec",1924,510.0
1,"gen",3152,511.0
1,"spec",1925,511.0
1,"gen",3107,512.0
1,"spec",1975,512.0
1,"gen",3095,513.0
1,"spec",1989,513.0
1,"gen",3103,514.0
1,"spec",1974,514.0
1,"gen",3048,515.0
1,"spec",1919,515.0
1,"gen",3063,516.0
1,"spec",1940,516.0
1,"gen",3090,517.0
1,"spec",1981,517.0
1,"gen",3019,518.0
1,"spec",1971,518.0
1,"gen",2989,519.0
1,"spec",1950,519.0
1,"gen",2998,520.0
1,"spec",2004,520.0
1,"gen",2985,521.0
1,"spec",2092,521.0
1,"gen",2933,522.0
1,"spec",1965,522.0
1,"gen",2916,523.0
1,"spec",1904,523.0
1,"gen",2933,524.0
1,"spec",2044,524.0
1,"gen",2877,525.0
1,"spec",2009,525.0
1,"gen",2825,526.0
1,"spec",1940,526.0
1,"gen",2876,527.0
1,"spec",1976,527.0
1,"gen",2911,528.0
1,"spec",2020,528.0
1,"gen",2889,529.0
1,"spec",2055,529.0
1,"gen",2816,530.0
1,"spec",1945,530.0
1,"gen",2815,531.0
1,"spec",1910,531.0
1,"gen",2885,532.0
1,"spec",2034,532.0
1,"gen",2849,533.0
1,"spec",2060,533.0
1,"gen",2806,534.0
1,"spec",1974,534.0
1,"gen",2782,535.0
1,"spec",1946,535.0
1,"gen",2805,536.0
1,"spec",2041,536.0
1,"gen",2786,537.0
1,"spec",2018,537.0
1,"gen",2741,538.0
1,"spec",1988,538.0
1,"gen",2701,539.0
1,"spec",2014,539.0
1,"gen",2687,540.0
1,"spec",2025,540.0
1,"gen",2715,541.0
1,"spec",1994,541.0
1,"gen",2676,542.0
1,"spec",1865,542.0
1,"gen",2607,543.0
1,"spec",1999,543.0
1,"gen",2674,544.0
1,"spec",2077,544.0
1,"gen",2636,545.0
1,"spec",1977,545.0
1,"gen",0,546.0
1,"spec",0,546.0
1,"gen",0,547.0
1,"spec",0,547.0
1,"gen",0,548.0
1,"spec",0,548.0
1,"gen",0,549.0
1,"spec",0,549.0
1,"gen",0,550.0
1,"spec",0,550.0
1,"gen",0,551.0
1,"spec",0,551.0
1,"gen",0,552.0
