"run","tick","PlantId","TotalDamge"
1,1612.0,"host",238827
1,1613.0,"crop",221684
1,1613.0,"host",240285
1,1614.0,"crop",222774
1,1614.0,"host",241635
1,1615.0,"crop",223815
1,1615.0,"host",243078
1,1616.0,"crop",224907
1,1616.0,"host",244495
1,1617.0,"crop",225968
1,1617.0,"host",245922
1,1618.0,"crop",227065
1,1618.0,"host",247322
1,1619.0,"crop",228140
1,1619.0,"host",248697
1,1620.0,"crop",229210
1,1620.0,"host",250159
1,1621.0,"crop",230227
1,1621.0,"host",251557
1,1622.0,"crop",231311
1,1622.0,"host",252890
1,1623.0,"crop",232328
1,1623.0,"host",254297
1,1624.0,"crop",233374
1,1624.0,"host",255676
1,1625.0,"crop",234418
1,1625.0,"host",257083
1,1626.0,"crop",235390
1,1626.0,"host",258435
1,1627.0,"crop",236455
1,1627.0,"host",259860
1,1628.0,"crop",237523
1,1628.0,"host",261300
1,1629.0,"crop",238534
1,1629.0,"host",262660
1,1630.0,"crop",239600
1,1630.0,"host",264023
1,1631.0,"crop",240627
1,1631.0,"host",265424
1,1632.0,"crop",241613
1,1632.0,"host",266830
1,1633.0,"crop",242626
1,1633.0,"host",268273
1,1634.0,"crop",243649
1,1634.0,"host",269627
1,1635.0,"crop",244630
1,1635.0,"host",270955
1,1636.0,"crop",245661
1,1636.0,"host",272415
1,1637.0,"crop",246645
1,1637.0,"host",273726
1,1638.0,"crop",0
1,1638.0,"host",0
1,1639.0,"crop",0
1,1639.0,"host",0
1,1640.0,"crop",0
1,1640.0,"host",0
1,1641.0,"crop",0
1,1641.0,"host",0
1,1642.0,"crop",0
1,1642.0,"host",0
1,1643.0,"crop",0
1,1643.0,"host",0
1,1644.0,"crop",0
1,1644.0,"host",0
1,1645.0,"crop",0
1,1645.0,"host",0
1,1646.0,"crop",0
1,1646.0,"host",0
1,1647.0,"crop",0
1,1647.0,"host",0
1,1648.0,"crop",0
1,1648.0,"host",0
1,1649.0,"crop",0
1,1649.0,"host",0
1,1650.0,"crop",0
1,1650.0,"host",0
1,1651.0,"crop",0
1,1651.0,"host",0
1,1652.0,"crop",0
1,1652.0,"host",0
1,1653.0,"crop",0
1,1653.0,"host",0
1,1654.0,"crop",0
1,1654.0,"host",0
1,1655.0,"crop",0
1,1655.0,"host",0
1,1656.0,"crop",0
1,1656.0,"host",0
1,1657.0,"crop",0
1,1657.0,"host",0
1,1658.0,"crop",0
1,1658.0,"host",0
1,1659.0,"crop",0
1,1659.0,"host",0
1,1660.0,"crop",0
1,1660.0,"host",0
1,1661.0,"crop",0
1,1661.0,"host",0
1,1662.0,"crop",0
1,1662.0,"host",0
1,1663.0,"crop",0
1,1663.0,"host",0
1,1664.0,"crop",0
1,1664.0,"host",0
1,1665.0,"crop",0
1,1665.0,"host",0
1,1666.0,"crop",0
1,1666.0,"host",0
1,1667.0,"crop",0
1,1667.0,"host",0
1,1668.0,"crop",0
1,1668.0,"host",0
1,1669.0,"crop",0
1,1669.0,"host",0
1,1670.0,"crop",0
1,1670.0,"host",0
1,1671.0,"crop",0
1,1671.0,"host",0
1,1672.0,"crop",0
1,1672.0,"host",0
1,1673.0,"crop",0
1,1673.0,"host",0
1,1674.0,"crop",0
1,1674.0,"host",0
1,1675.0,"crop",0
1,1675.0,"host",0
1,1676.0,"crop",0
1,1676.0,"host",0
1,1677.0,"crop",0
1,1677.0,"host",0
1,1678.0,"crop",0
1,1678.0,"host",0
1,1679.0,"crop",0
1,1679.0,"host",0
1,1680.0,"crop",0
1,1680.0,"host",0
1,1681.0,"crop",0
1,1681.0,"host",0
1,1682.0,"crop",0
1,1682.0,"host",0
1,1683.0,"crop",0
1,1683.0,"host",0
1,1684.0,"crop",0
1,1684.0,"host",0
1,1685.0,"crop",0
1,1685.0,"host",0
1,1686.0,"crop",0
1,1686.0,"host",0
1,1687.0,"crop",0
1,1687.0,"host",0
1,1688.0,"crop",0
1,1688.0,"host",0
1,1689.0,"crop",0
1,1689.0,"host",0
1,1690.0,"crop",0
1,1690.0,"host",0
1,1691.0,"crop",0
1,1691.0,"host",0
1,1692.0,"crop",0
1,1692.0,"host",0
1,1693.0,"crop",0
1,1693.0,"host",0
1,1694.0,"crop",0
1,1694.0,"host",0
1,1695.0,"crop",0
1,1695.0,"host",0
1,1696.0,"crop",0
1,1696.0,"host",0
1,1697.0,"crop",0
1,1697.0,"host",0
1,1698.0,"crop",0
1,1698.0,"host",0
1,1699.0,"crop",0
1,1699.0,"host",0
1,1700.0,"crop",0
1,1700.0,"host",0
1,1701.0,"crop",0
1,1701.0,"host",0
1,1702.0,"crop",0
1,1702.0,"host",0
1,1703.0,"crop",0
1,1703.0,"host",0
1,1704.0,"crop",0
1,1704.0,"host",0
1,1705.0,"crop",0
1,1705.0,"host",0
1,1706.0,"crop",0
1,1706.0,"host",0
1,1707.0,"crop",0
1,1707.0,"host",0
1,1708.0,"crop",0
1,1708.0,"host",0
1,1709.0,"crop",0
1,1709.0,"host",0
1,1710.0,"crop",0
1,1710.0,"host",0
1,1711.0,"crop",0
1,1711.0,"host",0
1,1712.0,"crop",0
1,1712.0,"host",0
1,1713.0,"crop",0
1,1713.0,"host",0
1,1714.0,"crop",0
1,1714.0,"host",0
1,1715.0,"crop",0
1,1715.0,"host",0
1,1716.0,"crop",0
1,1716.0,"host",0
1,1717.0,"crop",0
1,1717.0,"host",0
1,1718.0,"crop",0
1,1718.0,"host",0
1,1719.0,"crop",0
1,1719.0,"host",0
1,1720.0,"crop",0
1,1720.0,"host",0
1,1721.0,"crop",0
1,1721.0,"host",0
1,1722.0,"crop",0
1,1722.0,"host",0
1,1723.0,"crop",0
1,1723.0,"host",0
1,1724.0,"crop",0
1,1724.0,"host",0
1,1725.0,"crop",0
1,1725.0,"host",0
1,1726.0,"crop",0
1,1726.0,"host",0
1,1727.0,"crop",0
1,1727.0,"host",0
1,1728.0,"crop",0
1,1728.0,"host",0
1,1729.0,"crop",0
1,1729.0,"host",0
1,1730.0,"crop",0
1,1730.0,"host",0
1,1731.0,"crop",0
1,1731.0,"host",0
1,1732.0,"crop",0
1,1732.0,"host",0
1,1733.0,"crop",0
1,1733.0,"host",0
1,1734.0,"crop",0
1,1734.0,"host",0
1,1735.0,"crop",0
1,1735.0,"host",0
1,1736.0,"crop",0
1,1736.0,"host",0
1,1737.0,"crop",0
1,1737.0,"host",0
1,1738.0,"crop",0
1,1738.0,"host",0
1,1739.0,"crop",0
1,1739.0,"host",0
1,1740.0,"crop",0
1,1740.0,"host",0
1,1741.0,"crop",0
1,1741.0,"host",0
1,1742.0,"crop",0
1,1742.0,"host",0
1,1743.0,"crop",0
1,1743.0,"host",0
1,1744.0,"crop",0
1,1744.0,"host",0
1,1745.0,"crop",0
1,1745.0,"host",0
1,1746.0,"crop",0
1,1746.0,"host",0
1,1747.0,"crop",0
1,1747.0,"host",0
1,1748.0,"crop",0
1,1748.0,"host",0
1,1749.0,"crop",0
1,1749.0,"host",0
1,1750.0,"crop",0
1,1750.0,"host",0
1,1751.0,"crop",0
1,1751.0,"host",0
1,1752.0,"crop",0
1,1752.0,"host",0
1,1753.0,"crop",0
1,1753.0,"host",0
1,1754.0,"crop",0
1,1754.0,"host",0
1,1755.0,"crop",0
1,1755.0,"host",0
1,1756.0,"crop",0
1,1756.0,"host",0
1,1757.0,"crop",0
1,1757.0,"host",0
1,1758.0,"crop",0
1,1758.0,"host",0
1,1759.0,"crop",0
1,1759.0,"host",0
1,1760.0,"crop",0
1,1760.0,"host",0
1,1761.0,"crop",0
1,1761.0,"host",0
1,1762.0,"crop",0
1,1762.0,"host",0
1,1763.0,"crop",0
1,1763.0,"host",0
1,1764.0,"crop",0
1,1764.0,"host",0
1,1765.0,"crop",0
1,1765.0,"host",0
1,1766.0,"crop",0
1,1766.0,"host",0
1,1767.0,"crop",0
1,1767.0,"host",0
1,1768.0,"crop",0
1,1768.0,"host",0
1,1769.0,"crop",0
1,1769.0,"host",0
1,1770.0,"crop",0
1,1770.0,"host",0
1,1771.0,"crop",0
1,1771.0,"host",0
1,1772.0,"crop",0
1,1772.0,"host",0
1,1773.0,"crop",0
1,1773.0,"host",0
1,1774.0,"crop",0
1,1774.0,"host",0
1,1775.0,"crop",0
1,1775.0,"host",0
1,1776.0,"crop",0
1,1776.0,"host",0
1,1777.0,"crop",0
1,1777.0,"host",0
1,1778.0,"crop",0
1,1778.0,"host",0
1,1779.0,"crop",0
1,1779.0,"host",0
1,1780.0,"crop",0
1,1780.0,"host",0
1,1781.0,"crop",0
1,1781.0,"host",0
1,1782.0,"crop",0
1,1782.0,"host",0
1,1783.0,"crop",0
1,1783.0,"host",0
1,1784.0,"crop",0
1,1784.0,"host",0
1,1785.0,"crop",0
1,1785.0,"host",0
1,1786.0,"crop",0
1,1786.0,"host",0
1,1787.0,"crop",0
1,1787.0,"host",0
1,1788.0,"crop",0
1,1788.0,"host",0
1,1789.0,"crop",0
1,1789.0,"host",0
1,1790.0,"crop",0
1,1790.0,"host",0
1,1791.0,"crop",0
1,1791.0,"host",0
1,1792.0,"crop",0
1,1792.0,"host",0
1,1793.0,"crop",0
1,1793.0,"host",0
1,1794.0,"crop",0
1,1794.0,"host",0
1,1795.0,"crop",0
1,1795.0,"host",0
1,1796.0,"crop",0
1,1796.0,"host",0
1,1797.0,"crop",0
1,1797.0,"host",0
1,1798.0,"crop",0
1,1798.0,"host",0
1,1799.0,"crop",0
1,1799.0,"host",0
1,1800.0,"crop",0
1,1800.0,"host",0
1,1801.0,"crop",0
1,1801.0,"host",0
1,1802.0,"crop",0
1,1802.0,"host",0
1,1803.0,"crop",0
1,1803.0,"host",0
1,1804.0,"crop",0
1,1804.0,"host",0
1,1805.0,"crop",0
1,1805.0,"host",0
1,1806.0,"crop",0
1,1806.0,"host",0
1,1807.0,"crop",0
1,1807.0,"host",0
1,1808.0,"crop",0
1,1808.0,"host",0
1,1809.0,"crop",0
1,1809.0,"host",0
1,1810.0,"crop",0
1,1810.0,"host",0
1,1811.0,"crop",0
1,1811.0,"host",0
1,1812.0,"crop",0
1,1812.0,"host",0
1,1813.0,"crop",0
1,1813.0,"host",0
1,1814.0,"crop",0
1,1814.0,"host",0
1,1815.0,"crop",0
1,1815.0,"host",0
1,1816.0,"crop",0
1,1816.0,"host",0
1,1817.0,"crop",0
1,1817.0,"host",0
1,1818.0,"crop",0
1,1818.0,"host",0
1,1819.0,"crop",0
1,1819.0,"host",0
1,1820.0,"crop",1274
1,1820.0,"host",4244
1,1821.0,"crop",1284
1,1821.0,"host",4282
1,1822.0,"crop",3250
1,1822.0,"host",5609
1,1823.0,"crop",4253
1,1823.0,"host",7876
1,1824.0,"crop",5740
1,1824.0,"host",9350
1,1825.0,"crop",7335
1,1825.0,"host",10375
1,1826.0,"crop",9017
1,1826.0,"host",12042
1,1827.0,"crop",10651
1,1827.0,"host",13837
1,1828.0,"crop",12315
1,1828.0,"host",15232
1,1829.0,"crop",14058
1,1829.0,"host",16638
1,1830.0,"crop",15723
1,1830.0,"host",18253
1,1831.0,"crop",17428
1,1831.0,"host",19848
1,1832.0,"crop",19135
1,1832.0,"host",21385
1,1833.0,"crop",20869
1,1833.0,"host",22898
1,1834.0,"crop",22584
1,1834.0,"host",24494
1,1835.0,"crop",24296
1,1835.0,"host",26094
1,1836.0,"crop",25976
1,1836.0,"host",27653
1,1837.0,"crop",27678
1,1837.0,"host",29242
1,1838.0,"crop",29351
1,1838.0,"host",30800
1,1839.0,"crop",31082
1,1839.0,"host",32393
1,1840.0,"crop",32750
1,1840.0,"host",33925
1,1841.0,"crop",34439
1,1841.0,"host",35488
1,1842.0,"crop",36123
1,1842.0,"host",37044
1,1843.0,"crop",37785
1,1843.0,"host",38638
1,1844.0,"crop",39376
1,1844.0,"host",40192
1,1845.0,"crop",41016
1,1845.0,"host",41843
1,1846.0,"crop",42614
1,1846.0,"host",43495
1,1847.0,"crop",44227
1,1847.0,"host",45069
1,1848.0,"crop",45830
1,1848.0,"host",46702
1,1849.0,"crop",47481
1,1849.0,"host",48320
1,1850.0,"crop",49034
1,1850.0,"host",49910
1,1851.0,"crop",50712
1,1851.0,"host",51458
1,1852.0,"crop",52320
1,1852.0,"host",53031
1,1853.0,"crop",53923
1,1853.0,"host",54613
1,1854.0,"crop",55557
1,1854.0,"host",56141
1,1855.0,"crop",57134
1,1855.0,"host",57762
1,1856.0,"crop",58755
1,1856.0,"host",59382
1,1857.0,"crop",60355
1,1857.0,"host",60883
1,1858.0,"crop",61978
1,1858.0,"host",62431
1,1859.0,"crop",63563
1,1859.0,"host",63998
1,1860.0,"crop",65109
1,1860.0,"host",65559
1,1861.0,"crop",66731
1,1861.0,"host",67002
1,1862.0,"crop",68336
1,1862.0,"host",68550
1,1863.0,"crop",69921
1,1863.0,"host",70137
1,1864.0,"crop",71545
1,1864.0,"host",71728
1,1865.0,"crop",73138
1,1865.0,"host",73236
1,1866.0,"crop",74720
1,1866.0,"host",74846
1,1867.0,"crop",76310
1,1867.0,"host",76387
1,1868.0,"crop",77890
1,1868.0,"host",77910
1,1869.0,"crop",79497
1,1869.0,"host",79422
1,1870.0,"crop",81013
1,1870.0,"host",81003
1,1871.0,"crop",82524
1,1871.0,"host",82460
1,1872.0,"crop",84087
1,1872.0,"host",83973
1,1873.0,"crop",85621
1,1873.0,"host",85575
1,1874.0,"crop",87133
1,1874.0,"host",87105
1,1875.0,"crop",88652
1,1875.0,"host",88678
1,1876.0,"crop",90113
1,1876.0,"host",90213
1,1877.0,"crop",91654
1,1877.0,"host",91782
1,1878.0,"crop",93143
1,1878.0,"host",93280
1,1879.0,"crop",94662
1,1879.0,"host",94757
1,1880.0,"crop",96165
1,1880.0,"host",96320
1,1881.0,"crop",97658
1,1881.0,"host",97879
1,1882.0,"crop",99143
1,1882.0,"host",99347
1,1883.0,"crop",100646
1,1883.0,"host",100888
1,1884.0,"crop",102157
1,1884.0,"host",102460
1,1885.0,"crop",103624
1,1885.0,"host",103925
1,1886.0,"crop",105150
1,1886.0,"host",105410
1,1887.0,"crop",106654
1,1887.0,"host",106861
1,1888.0,"crop",108131
1,1888.0,"host",108354
1,1889.0,"crop",109590
1,1889.0,"host",109876
1,1890.0,"crop",111051
1,1890.0,"host",111480
1,1891.0,"crop",112513
1,1891.0,"host",112945
1,1892.0,"crop",114033
1,1892.0,"host",114391
1,1893.0,"crop",115406
1,1893.0,"host",115949
1,1894.0,"crop",116846
1,1894.0,"host",117472
1,1895.0,"crop",118237
1,1895.0,"host",119005
1,1896.0,"crop",119569
1,1896.0,"host",120400
1,1897.0,"crop",120987
1,1897.0,"host",122017
1,1898.0,"crop",122338
1,1898.0,"host",123577
1,1899.0,"crop",123747
1,1899.0,"host",125066
1,1900.0,"crop",125185
1,1900.0,"host",126463
1,1901.0,"crop",126565
1,1901.0,"host",127950
1,1902.0,"crop",127919
1,1902.0,"host",129580
1,1903.0,"crop",129255
1,1903.0,"host",131164
1,1904.0,"crop",130684
1,1904.0,"host",132717
1,1905.0,"crop",132080
1,1905.0,"host",134263
1,1906.0,"crop",133472
1,1906.0,"host",135820
1,1907.0,"crop",134844
1,1907.0,"host",137337
1,1908.0,"crop",136212
1,1908.0,"host",138787
1,1909.0,"crop",137629
1,1909.0,"host",140251
1,1910.0,"crop",138998
1,1910.0,"host",141803
1,1911.0,"crop",140350
1,1911.0,"host",143297
1,1912.0,"crop",141745
1,1912.0,"host",144766
1,1913.0,"crop",143115
1,1913.0,"host",146266
1,1914.0,"crop",144446
1,1914.0,"host",147781
1,1915.0,"crop",145825
1,1915.0,"host",149207
1,1916.0,"crop",147199
1,1916.0,"host",150649
1,1917.0,"crop",148506
1,1917.0,"host",152131
1,1918.0,"crop",149850
1,1918.0,"host",153622
1,1919.0,"crop",151187
1,1919.0,"host",155152
1,1920.0,"crop",152482
1,1920.0,"host",156609
1,1921.0,"crop",153778
1,1921.0,"host",158066
1,1922.0,"crop",155084
1,1922.0,"host",159646
1,1923.0,"crop",156364
1,1923.0,"host",161104
1,1924.0,"crop",157672
1,1924.0,"host",162620
1,1925.0,"crop",158968
1,1925.0,"host",164098
1,1926.0,"crop",160246
1,1926.0,"host",165509
1,1927.0,"crop",161548
1,1927.0,"host",166980
1,1928.0,"crop",162825
1,1928.0,"host",168566
1,1929.0,"crop",164141
1,1929.0,"host",170043
1,1930.0,"crop",165432
1,1930.0,"host",171492
1,1931.0,"crop",166720
1,1931.0,"host",172955
1,1932.0,"crop",167970
1,1932.0,"host",174442
1,1933.0,"crop",169246
1,1933.0,"host",175970
1,1934.0,"crop",170560
1,1934.0,"host",177389
1,1935.0,"crop",171803
1,1935.0,"host",178863
1,1936.0,"crop",173109
1,1936.0,"host",180291
1,1937.0,"crop",174376
1,1937.0,"host",181782
1,1938.0,"crop",175627
1,1938.0,"host",183246
1,1939.0,"crop",176887
1,1939.0,"host",184678
1,1940.0,"crop",178150
1,1940.0,"host",186116
1,1941.0,"crop",179364
1,1941.0,"host",187573
1,1942.0,"crop",180634
1,1942.0,"host",189062
1,1943.0,"crop",181820
1,1943.0,"host",190477
1,1944.0,"crop",183052
1,1944.0,"host",191901
1,1945.0,"crop",184310
1,1945.0,"host",193433
1,1946.0,"crop",185486
1,1946.0,"host",194854
1,1947.0,"crop",186702
1,1947.0,"host",196266
1,1948.0,"crop",187898
1,1948.0,"host",197717
1,1949.0,"crop",189088
1,1949.0,"host",199107
1,1950.0,"crop",190288
1,1950.0,"host",200642
1,1951.0,"crop",191486
1,1951.0,"host",202070
1,1952.0,"crop",192673
1,1952.0,"host",203506
1,1953.0,"crop",193846
1,1953.0,"host",204930
1,1954.0,"crop",195024
1,1954.0,"host",206406
1,1955.0,"crop",196220
1,1955.0,"host",207813
1,1956.0,"crop",197351
1,1956.0,"host",209253
1,1957.0,"crop",198550
1,1957.0,"host",210672
1,1958.0,"crop",199670
1,1958.0,"host",212200
1,1959.0,"crop",200875
1,1959.0,"host",213637
1,1960.0,"crop",202004
1,1960.0,"host",215114
1,1961.0,"crop",203182
1,1961.0,"host",216425
1,1962.0,"crop",204336
1,1962.0,"host",217945
1,1963.0,"crop",205479
1,1963.0,"host",219380
1,1964.0,"crop",206651
1,1964.0,"host",220808
1,1965.0,"crop",207810
1,1965.0,"host",222227
1,1966.0,"crop",208970
1,1966.0,"host",223631
1,1967.0,"crop",210099
1,1967.0,"host",225000
1,1968.0,"crop",211222
1,1968.0,"host",226452
1,1969.0,"crop",212354
1,1969.0,"host",227894
1,1970.0,"crop",213490
1,1970.0,"host",229310
1,1971.0,"crop",214610
1,1971.0,"host",230746
1,1972.0,"crop",215750
1,1972.0,"host",232106
1,1973.0,"crop",216845
1,1973.0,"host",233563
1,1974.0,"crop",218035
1,1974.0,"host",235048
1,1975.0,"crop",219133
1,1975.0,"host",236386
1,1976.0,"crop",220274
1,1976.0,"host",237810
1,1977.0,"crop",221395
1,1977.0,"host",239248
1,1978.0,"crop",222464
1,1978.0,"host",240623
1,1979.0,"crop",223550
1,1979.0,"host",241956
1,1980.0,"crop",224640
1,1980.0,"host",243449
1,1981.0,"crop",225703
1,1981.0,"host",244885
1,1982.0,"crop",226783
1,1982.0,"host",246269
1,1983.0,"crop",227813
1,1983.0,"host",247645
1,1984.0,"crop",228878
1,1984.0,"host",249159
1,1985.0,"crop",229929
1,1985.0,"host",250572
1,1986.0,"crop",231006
1,1986.0,"host",252009
1,1987.0,"crop",232076
1,1987.0,"host",253434
1,1988.0,"crop",233138
1,1988.0,"host",254814
1,1989.0,"crop",234168
1,1989.0,"host",256223
1,1990.0,"crop",235216
1,1990.0,"host",257721
1,1991.0,"crop",236255
1,1991.0,"host",259071
1,1992.0,"crop",237294
1,1992.0,"host",260455
1,1993.0,"crop",238324
1,1993.0,"host",261942
1,1994.0,"crop",239344
1,1994.0,"host",263366
1,1995.0,"crop",240366
1,1995.0,"host",264697
1,1996.0,"crop",241395
1,1996.0,"host",266165
1,1997.0,"crop",242418
1,1997.0,"host",267634
1,1998.0,"crop",243431
1,1998.0,"host",268960
1,1999.0,"crop",244457
1,1999.0,"host",270355
1,2000.0,"crop",245431
1,2000.0,"host",271887
1,2001.0,"crop",246440
1,2001.0,"host",273242
1,2002.0,"crop",0
1,2002.0,"host",0
1,2003.0,"crop",0
1,2003.0,"host",0
1,2004.0,"crop",0
1,2004.0,"host",0
1,2005.0,"crop",0
1,2005.0,"host",0
1,2006.0,"crop",0
1,2006.0,"host",0
1,2007.0,"crop",0
1,2007.0,"host",0
1,2008.0,"crop",0
1,2008.0,"host",0
1,2009.0,"crop",0
1,2009.0,"host",0
1,2010.0,"crop",0
1,2010.0,"host",0
1,2011.0,"crop",0
1,2011.0,"host",0
1,2012.0,"crop",0
1,2012.0,"host",0
1,2013.0,"crop",0
1,2013.0,"host",0
1,2014.0,"crop",0
1,2014.0,"host",0
1,2015.0,"crop",0
1,2015.0,"host",0
1,2016.0,"crop",0
1,2016.0,"host",0
1,2017.0,"crop",0
1,2017.0,"host",0
1,2018.0,"crop",0
1,2018.0,"host",0
1,2019.0,"crop",0
1,2019.0,"host",0
1,2020.0,"crop",0
1,2020.0,"host",0
1,2021.0,"crop",0
1,2021.0,"host",0
1,2022.0,"crop",0
1,2022.0,"host",0
1,2023.0,"crop",0
1,2023.0,"host",0
1,2024.0,"crop",0
1,2024.0,"host",0
1,2025.0,"crop",0
1,2025.0,"host",0
1,2026.0,"crop",0
1,2026.0,"host",0
1,2027.0,"crop",0
1,2027.0,"host",0
1,2028.0,"crop",0
1,2028.0,"host",0
1,2029.0,"crop",0
1,2029.0,"host",0
1,2030.0,"crop",0
1,2030.0,"host",0
1,2031.0,"crop",0
1,2031.0,"host",0
1,2032.0,"crop",0
1,2032.0,"host",0
1,2033.0,"crop",0
1,2033.0,"host",0
1,2034.0,"crop",0
1,2034.0,"host",0
1,2035.0,"crop",0
1,2035.0,"host",0
1,2036.0,"crop",0
1,2036.0,"host",0
1,2037.0,"crop",0
1,2037.0,"host",0
1,2038.0,"crop",0
1,2038.0,"host",0
1,2039.0,"crop",0
1,2039.0,"host",0
1,2040.0,"crop",0
1,2040.0,"host",0
1,2041.0,"crop",0
1,2041.0,"host",0
1,2042.0,"crop",0
1,2042.0,"host",0
1,2043.0,"crop",0
1,2043.0,"host",0
1,2044.0,"crop",0
1,2044.0,"host",0
1,2045.0,"crop",0
1,2045.0,"host",0
1,2046.0,"crop",0
1,2046.0,"host",0
1,2047.0,"crop",0
1,2047.0,"host",0
1,2048.0,"crop",0
1,2048.0,"host",0
1,2049.0,"crop",0
1,2049.0,"host",0
1,2050.0,"crop",0
1,2050.0,"host",0
1,2051.0,"crop",0
1,2051.0,"host",0
1,2052.0,"crop",0
1,2052.0,"host",0
1,2053.0,"crop",0
1,2053.0,"host",0
1,2054.0,"crop",0
1,2054.0,"host",0
1,2055.0,"crop",0
1,2055.0,"host",0
1,2056.0,"crop",0
1,2056.0,"host",0
1,2057.0,"crop",0
1,2057.0,"host",0
1,2058.0,"crop",0
1,2058.0,"host",0
1,2059.0,"crop",0
1,2059.0,"host",0
1,2060.0,"crop",0
1,2060.0,"host",0
1,2061.0,"crop",0
1,2061.0,"host",0
1,2062.0,"crop",0
1,2062.0,"host",0
1,2063.0,"crop",0
1,2063.0,"host",0
1,2064.0,"crop",0
1,2064.0,"host",0
1,2065.0,"crop",0
1,2065.0,"host",0
1,2066.0,"crop",0
1,2066.0,"host",0
1,2067.0,"crop",0
1,2067.0,"host",0
1,2068.0,"crop",0
1,2068.0,"host",0
1,2069.0,"crop",0
1,2069.0,"host",0
1,2070.0,"crop",0
1,2070.0,"host",0
1,2071.0,"crop",0
1,2071.0,"host",0
1,2072.0,"crop",0
1,2072.0,"host",0
1,2073.0,"crop",0
1,2073.0,"host",0
1,2074.0,"crop",0
1,2074.0,"host",0
1,2075.0,"crop",0
1,2075.0,"host",0
1,2076.0,"crop",0
1,2076.0,"host",0
1,2077.0,"crop",0
1,2077.0,"host",0
1,2078.0,"crop",0
1,2078.0,"host",0
1,2079.0,"crop",0
1,2079.0,"host",0
1,2080.0,"crop",0
1,2080.0,"host",0
1,2081.0,"crop",0
1,2081.0,"host",0
1,2082.0,"crop",0
1,2082.0,"host",0
1,2083.0,"crop",0
1,2083.0,"host",0
1,2084.0,"crop",0
1,2084.0,"host",0
1,2085.0,"crop",0
1,2085.0,"host",0
1,2086.0,"crop",0
1,2086.0,"host",0
1,2087.0,"crop",0
1,2087.0,"host",0
1,2088.0,"crop",0
1,2088.0,"host",0
1,2089.0,"crop",0
1,2089.0,"host",0
1,2090.0,"crop",0
1,2090.0,"host",0
1,2091.0,"crop",0
1,2091.0,"host",0
1,2092.0,"crop",0
1,2092.0,"host",0
1,2093.0,"crop",0
1,2093.0,"host",0
1,2094.0,"crop",0
1,2094.0,"host",0
1,2095.0,"crop",0
1,2095.0,"host",0
1,2096.0,"crop",0
1,2096.0,"host",0
1,2097.0,"crop",0
1,2097.0,"host",0
1,2098.0,"crop",0
1,2098.0,"host",0
1,2099.0,"crop",0
1,2099.0,"host",0
1,2100.0,"crop",0
1,2100.0,"host",0
1,2101.0,"crop",0
1,2101.0,"host",0
1,2102.0,"crop",0
1,2102.0,"host",0
1,2103.0,"crop",0
1,2103.0,"host",0
1,2104.0,"crop",0
1,2104.0,"host",0
1,2105.0,"crop",0
1,2105.0,"host",0
1,2106.0,"crop",0
1,2106.0,"host",0
1,2107.0,"crop",0
1,2107.0,"host",0
1,2108.0,"crop",0
1,2108.0,"host",0
1,2109.0,"crop",0
1,2109.0,"host",0
1,2110.0,"crop",0
1,2110.0,"host",0
1,2111.0,"crop",0
1,2111.0,"host",0
1,2112.0,"crop",0
1,2112.0,"host",0
1,2113.0,"crop",0
1,2113.0,"host",0
1,2114.0,"crop",0
1,2114.0,"host",0
1,2115.0,"crop",0
1,2115.0,"host",0
1,2116.0,"crop",0
1,2116.0,"host",0
1,2117.0,"crop",0
1,2117.0,"host",0
1,2118.0,"crop",0
1,2118.0,"host",0
1,2119.0,"crop",0
1,2119.0,"host",0
1,2120.0,"crop",0
1,2120.0,"host",0
1,2121.0,"crop",0
1,2121.0,"host",0
1,2122.0,"crop",0
1,2122.0,"host",0
1,2123.0,"crop",0
1,2123.0,"host",0
1,2124.0,"crop",0
1,2124.0,"host",0
1,2125.0,"crop",0
1,2125.0,"host",0
1,2126.0,"crop",0
1,2126.0,"host",0
1,2127.0,"crop",0
1,2127.0,"host",0
1,2128.0,"crop",0
1,2128.0,"host",0
1,2129.0,"crop",0
1,2129.0,"host",0
1,2130.0,"crop",0
1,2130.0,"host",0
1,2131.0,"crop",0
1,2131.0,"host",0
1,2132.0,"crop",0
1,2132.0,"host",0
1,2133.0,"crop",0
1,2133.0,"host",0
1,2134.0,"crop",0
1,2134.0,"host",0
1,2135.0,"crop",0
1,2135.0,"host",0
1,2136.0,"crop",0
1,2136.0,"host",0
1,2137.0,"crop",0
1,2137.0,"host",0
1,2138.0,"crop",0
1,2138.0,"host",0
1,2139.0,"crop",0
1,2139.0,"host",0
1,2140.0,"crop",0
1,2140.0,"host",0
1,2141.0,"crop",0
1,2141.0,"host",0
1,2142.0,"crop",0
1,2142.0,"host",0
1,2143.0,"crop",0
1,2143.0,"host",0
1,2144.0,"crop",0
1,2144.0,"host",0
1,2145.0,"crop",0
1,2145.0,"host",0
1,2146.0,"crop",0
1,2146.0,"host",0
1,2147.0,"crop",0
1,2147.0,"host",0
1,2148.0,"crop",0
1,2148.0,"host",0
1,2149.0,"crop",0
1,2149.0,"host",0
1,2150.0,"crop",0
1,2150.0,"host",0
1,2151.0,"crop",0
1,2151.0,"host",0
1,2152.0,"crop",0
1,2152.0,"host",0
1,2153.0,"crop",0
1,2153.0,"host",0
1,2154.0,"crop",0
1,2154.0,"host",0
