"run","InsectId","Count","tick"
1,"gen",3320,139.0
1,"spec",2098,140.0
1,"gen",3325,140.0
1,"spec",2091,141.0
1,"gen",3313,141.0
1,"spec",2114,142.0
1,"gen",3223,142.0
1,"spec",2170,143.0
1,"gen",3325,143.0
1,"spec",2185,144.0
1,"gen",3215,144.0
1,"spec",2093,145.0
1,"gen",3156,145.0
1,"spec",2203,146.0
1,"gen",3231,146.0
1,"spec",2173,147.0
1,"gen",3144,147.0
1,"spec",2094,148.0
1,"gen",3071,148.0
1,"spec",2171,149.0
1,"gen",3150,149.0
1,"spec",2178,150.0
1,"gen",3188,150.0
1,"spec",2087,151.0
1,"gen",3068,151.0
1,"spec",2028,152.0
1,"gen",3055,152.0
1,"spec",2152,153.0
1,"gen",3098,153.0
1,"spec",2115,154.0
1,"gen",3098,154.0
1,"spec",2049,155.0
1,"gen",3057,155.0
1,"spec",2093,156.0
1,"gen",3024,156.0
1,"spec",2174,157.0
1,"gen",3085,157.0
1,"spec",2147,158.0
1,"gen",3096,158.0
1,"spec",2015,159.0
1,"gen",3093,159.0
1,"spec",2074,160.0
1,"gen",3083,160.0
1,"spec",2124,161.0
1,"gen",3113,161.0
1,"spec",2078,162.0
1,"gen",3087,162.0
1,"spec",2069,163.0
1,"gen",3014,163.0
1,"spec",2063,164.0
1,"gen",3004,164.0
1,"spec",2052,165.0
1,"gen",2981,165.0
1,"spec",2045,166.0
1,"gen",3009,166.0
1,"spec",2141,167.0
1,"gen",3073,167.0
1,"spec",2153,168.0
1,"gen",3050,168.0
1,"spec",2069,169.0
1,"gen",3076,169.0
1,"spec",1994,170.0
1,"gen",3030,170.0
1,"spec",2034,171.0
1,"gen",2924,171.0
1,"spec",2137,172.0
1,"gen",2961,172.0
1,"spec",2105,173.0
1,"gen",3001,173.0
1,"spec",2019,174.0
1,"gen",2945,174.0
1,"spec",2111,175.0
1,"gen",2906,175.0
1,"spec",2187,176.0
1,"gen",2921,176.0
1,"spec",2065,177.0
1,"gen",2863,177.0
1,"spec",2040,178.0
1,"gen",2827,178.0
1,"spec",2122,179.0
1,"gen",2822,179.0
1,"spec",2036,180.0
1,"gen",2818,180.0
1,"spec",2050,181.0
1,"gen",2834,181.0
1,"spec",0,182.0
1,"gen",0,182.0
1,"spec",0,183.0
1,"gen",0,183.0
1,"spec",0,184.0
1,"gen",0,184.0
1,"spec",0,185.0
1,"gen",0,185.0
1,"spec",0,186.0
1,"gen",0,186.0
1,"spec",0,187.0
1,"gen",0,187.0
1,"spec",0,188.0
1,"gen",0,188.0
1,"spec",0,189.0
1,"gen",0,189.0
1,"spec",0,190.0
1,"gen",0,190.0
1,"spec",0,191.0
1,"gen",0,191.0
1,"spec",0,192.0
1,"gen",0,192.0
1,"spec",0,193.0
1,"gen",0,193.0
1,"spec",0,194.0
1,"gen",0,194.0
1,"spec",0,195.0
1,"gen",0,195.0
1,"spec",0,196.0
1,"gen",0,196.0
1,"spec",0,197.0
1,"gen",0,197.0
1,"spec",0,198.0
1,"gen",0,198.0
1,"spec",0,199.0
1,"gen",0,199.0
1,"spec",0,200.0
1,"gen",0,200.0
1,"spec",0,201.0
1,"gen",0,201.0
1,"spec",0,202.0
1,"gen",0,202.0
1,"spec",0,203.0
1,"gen",20,203.0
1,"spec",0,204.0
1,"gen",20,204.0
1,"spec",0,205.0
1,"gen",20,205.0
1,"spec",0,206.0
1,"gen",20,206.0
1,"spec",0,207.0
1,"gen",20,207.0
1,"spec",0,208.0
1,"gen",20,208.0
1,"spec",0,209.0
1,"gen",20,209.0
1,"spec",0,210.0
1,"gen",20,210.0
1,"spec",0,211.0
1,"gen",20,211.0
1,"spec",0,212.0
1,"gen",20,212.0
1,"spec",0,213.0
1,"gen",20,213.0
1,"spec",0,214.0
1,"gen",20,214.0
1,"spec",0,215.0
1,"gen",20,215.0
1,"spec",0,216.0
1,"gen",20,216.0
1,"spec",0,217.0
1,"gen",20,217.0
1,"spec",0,218.0
1,"gen",20,218.0
1,"spec",0,219.0
1,"gen",20,219.0
1,"spec",0,220.0
1,"gen",20,220.0
1,"spec",0,221.0
1,"gen",20,221.0
1,"spec",0,222.0
1,"gen",20,222.0
1,"spec",0,223.0
1,"gen",20,223.0
1,"spec",0,224.0
1,"gen",20,224.0
1,"spec",0,225.0
1,"gen",20,225.0
1,"spec",0,226.0
1,"gen",20,226.0
1,"spec",0,227.0
1,"gen",20,227.0
1,"spec",0,228.0
1,"gen",20,228.0
1,"spec",0,229.0
1,"gen",20,229.0
1,"spec",0,230.0
1,"gen",20,230.0
1,"spec",0,231.0
1,"gen",20,231.0
1,"spec",0,232.0
1,"gen",20,232.0
1,"spec",0,233.0
1,"gen",20,233.0
1,"spec",0,234.0
1,"gen",20,234.0
1,"spec",0,235.0
1,"gen",20,235.0
1,"spec",0,236.0
1,"gen",20,236.0
1,"spec",0,237.0
1,"gen",20,237.0
1,"spec",0,238.0
1,"gen",20,238.0
1,"spec",0,239.0
1,"gen",20,239.0
1,"spec",0,240.0
1,"gen",20,240.0
1,"spec",0,241.0
1,"gen",20,241.0
1,"spec",0,242.0
1,"gen",20,242.0
1,"spec",0,243.0
1,"gen",20,243.0
1,"spec",0,244.0
1,"gen",20,244.0
1,"spec",13,245.0
1,"gen",20,245.0
1,"spec",13,246.0
1,"gen",20,246.0
1,"spec",13,247.0
1,"gen",20,247.0
1,"spec",13,248.0
1,"gen",20,248.0
1,"spec",13,249.0
1,"gen",32,249.0
1,"spec",13,250.0
1,"gen",32,250.0
1,"spec",13,251.0
1,"gen",32,251.0
1,"spec",13,252.0
1,"gen",32,252.0
1,"spec",13,253.0
1,"gen",32,253.0
1,"spec",13,254.0
1,"gen",32,254.0
1,"spec",13,255.0
1,"gen",32,255.0
1,"spec",13,256.0
1,"gen",32,256.0
1,"spec",13,257.0
1,"gen",32,257.0
1,"spec",13,258.0
1,"gen",32,258.0
1,"spec",13,259.0
1,"gen",32,259.0
1,"spec",13,260.0
1,"gen",32,260.0
1,"spec",13,261.0
1,"gen",32,261.0
1,"spec",13,262.0
1,"gen",32,262.0
1,"spec",13,263.0
1,"gen",32,263.0
1,"spec",13,264.0
1,"gen",32,264.0
1,"spec",13,265.0
1,"gen",32,265.0
1,"spec",13,266.0
1,"gen",32,266.0
1,"spec",13,267.0
1,"gen",32,267.0
1,"spec",13,268.0
1,"gen",32,268.0
1,"spec",13,269.0
1,"gen",32,269.0
1,"spec",13,270.0
1,"gen",32,270.0
1,"spec",13,271.0
1,"gen",32,271.0
1,"spec",13,272.0
1,"gen",32,272.0
1,"spec",13,273.0
1,"gen",32,273.0
1,"spec",13,274.0
1,"gen",32,274.0
1,"spec",13,275.0
1,"gen",32,275.0
1,"spec",13,276.0
1,"gen",32,276.0
1,"spec",13,277.0
1,"gen",32,277.0
1,"spec",13,278.0
1,"gen",32,278.0
1,"spec",13,279.0
1,"gen",32,279.0
1,"spec",13,280.0
1,"gen",32,280.0
1,"spec",13,281.0
1,"gen",32,281.0
1,"spec",13,282.0
1,"gen",32,282.0
1,"spec",13,283.0
1,"gen",32,283.0
1,"spec",13,284.0
1,"gen",32,284.0
1,"spec",13,285.0
1,"gen",32,285.0
1,"spec",13,286.0
1,"gen",32,286.0
1,"spec",13,287.0
1,"gen",32,287.0
1,"spec",13,288.0
1,"gen",32,288.0
1,"spec",13,289.0
1,"gen",32,289.0
1,"spec",13,290.0
1,"gen",32,290.0
1,"spec",13,291.0
1,"gen",32,291.0
1,"spec",13,292.0
1,"gen",32,292.0
1,"spec",13,293.0
1,"gen",32,293.0
1,"spec",13,294.0
1,"gen",32,294.0
1,"spec",13,295.0
1,"gen",32,295.0
1,"spec",13,296.0
1,"gen",32,296.0
1,"spec",13,297.0
1,"gen",32,297.0
1,"spec",13,298.0
1,"gen",32,298.0
1,"spec",13,299.0
1,"gen",32,299.0
1,"spec",13,300.0
1,"gen",32,300.0
1,"spec",13,301.0
1,"gen",32,301.0
1,"spec",13,302.0
1,"gen",32,302.0
1,"spec",13,303.0
1,"gen",32,303.0
1,"spec",13,304.0
1,"gen",32,304.0
1,"spec",13,305.0
1,"gen",32,305.0
1,"spec",13,306.0
1,"gen",32,306.0
1,"spec",13,307.0
1,"gen",32,307.0
1,"spec",13,308.0
1,"gen",32,308.0
1,"spec",13,309.0
1,"gen",32,309.0
1,"spec",13,310.0
1,"gen",32,310.0
1,"spec",13,311.0
1,"gen",32,311.0
1,"spec",13,312.0
1,"gen",32,312.0
1,"spec",13,313.0
1,"gen",32,313.0
1,"spec",13,314.0
1,"gen",32,314.0
1,"spec",13,315.0
1,"gen",32,315.0
1,"spec",13,316.0
1,"gen",32,316.0
1,"spec",13,317.0
1,"gen",32,317.0
1,"spec",13,318.0
1,"gen",32,318.0
1,"spec",13,319.0
1,"gen",32,319.0
1,"spec",13,320.0
1,"gen",32,320.0
1,"spec",13,321.0
1,"gen",32,321.0
1,"spec",13,322.0
1,"gen",32,322.0
1,"spec",13,323.0
1,"gen",32,323.0
1,"spec",13,324.0
1,"gen",32,324.0
1,"spec",13,325.0
1,"gen",32,325.0
1,"spec",13,326.0
1,"gen",32,326.0
1,"spec",13,327.0
1,"gen",32,327.0
1,"spec",13,328.0
1,"gen",32,328.0
1,"spec",13,329.0
1,"gen",32,329.0
1,"spec",13,330.0
1,"gen",32,330.0
1,"spec",30,331.0
1,"gen",32,331.0
1,"spec",30,332.0
1,"gen",32,332.0
1,"spec",30,333.0
1,"gen",32,333.0
1,"spec",30,334.0
1,"gen",32,334.0
1,"spec",30,335.0
1,"gen",32,335.0
1,"spec",30,336.0
1,"gen",32,336.0
1,"spec",30,337.0
1,"gen",32,337.0
1,"spec",30,338.0
1,"gen",32,338.0
1,"spec",30,339.0
1,"gen",32,339.0
1,"spec",30,340.0
1,"gen",32,340.0
1,"spec",30,341.0
1,"gen",32,341.0
1,"spec",30,342.0
1,"gen",32,342.0
1,"spec",30,343.0
1,"gen",32,343.0
1,"spec",30,344.0
1,"gen",32,344.0
1,"spec",30,345.0
1,"gen",32,345.0
1,"spec",30,346.0
1,"gen",32,346.0
1,"spec",30,347.0
1,"gen",32,347.0
1,"spec",30,348.0
1,"gen",32,348.0
1,"spec",30,349.0
1,"gen",32,349.0
1,"spec",30,350.0
1,"gen",32,350.0
1,"spec",30,351.0
1,"gen",32,351.0
1,"spec",30,352.0
1,"gen",32,352.0
1,"spec",30,353.0
1,"gen",32,353.0
1,"spec",30,354.0
1,"gen",32,354.0
1,"spec",30,355.0
1,"gen",32,355.0
1,"spec",30,356.0
1,"gen",32,356.0
1,"spec",30,357.0
1,"gen",32,357.0
1,"spec",30,358.0
1,"gen",32,358.0
1,"spec",30,359.0
1,"gen",32,359.0
1,"spec",30,360.0
1,"gen",32,360.0
1,"spec",30,361.0
1,"gen",32,361.0
1,"spec",30,362.0
1,"gen",32,362.0
1,"spec",30,363.0
1,"gen",32,363.0
1,"spec",2793,364.0
1,"gen",2644,364.0
1,"spec",2767,365.0
1,"gen",2640,365.0
1,"spec",1461,366.0
1,"gen",2226,366.0
1,"spec",3077,367.0
1,"gen",3676,367.0
1,"spec",2947,368.0
1,"gen",3364,368.0
1,"spec",2057,369.0
1,"gen",3705,369.0
1,"spec",2132,370.0
1,"gen",3917,370.0
1,"spec",2494,371.0
1,"gen",4339,371.0
1,"spec",2339,372.0
1,"gen",4395,372.0
1,"spec",2058,373.0
1,"gen",4259,373.0
1,"spec",2176,374.0
1,"gen",4434,374.0
1,"spec",2280,375.0
1,"gen",4533,375.0
1,"spec",2219,376.0
1,"gen",4433,376.0
1,"spec",2158,377.0
1,"gen",4439,377.0
1,"spec",2139,378.0
1,"gen",4500,378.0
1,"spec",2063,379.0
1,"gen",4482,379.0
1,"spec",2175,380.0
1,"gen",4460,380.0
1,"spec",2216,381.0
1,"gen",4476,381.0
1,"spec",2101,382.0
1,"gen",4411,382.0
1,"spec",2086,383.0
1,"gen",4415,383.0
1,"spec",2130,384.0
1,"gen",4493,384.0
1,"spec",2240,385.0
1,"gen",4455,385.0
1,"spec",2253,386.0
1,"gen",4422,386.0
1,"spec",2154,387.0
1,"gen",4386,387.0
1,"spec",2175,388.0
1,"gen",4325,388.0
1,"spec",2250,389.0
1,"gen",4306,389.0
1,"spec",2165,390.0
1,"gen",4266,390.0
1,"spec",2097,391.0
1,"gen",4182,391.0
1,"spec",2189,392.0
1,"gen",4263,392.0
1,"spec",2247,393.0
1,"gen",4322,393.0
1,"spec",2179,394.0
1,"gen",4173,394.0
1,"spec",2126,395.0
1,"gen",4149,395.0
1,"spec",2243,396.0
1,"gen",4199,396.0
1,"spec",2311,397.0
1,"gen",4110,397.0
1,"spec",2245,398.0
1,"gen",4144,398.0
1,"spec",2158,399.0
1,"gen",4142,399.0
1,"spec",2094,400.0
1,"gen",4095,400.0
1,"spec",2197,401.0
1,"gen",4206,401.0
1,"spec",2274,402.0
1,"gen",4170,402.0
1,"spec",2241,403.0
1,"gen",4053,403.0
1,"spec",2193,404.0
1,"gen",4055,404.0
1,"spec",2205,405.0
1,"gen",4097,405.0
1,"spec",2283,406.0
1,"gen",4042,406.0
1,"spec",2222,407.0
1,"gen",3994,407.0
1,"spec",2173,408.0
1,"gen",4006,408.0
1,"spec",2257,409.0
1,"gen",4033,409.0
1,"spec",2281,410.0
1,"gen",4006,410.0
1,"spec",2234,411.0
1,"gen",3971,411.0
1,"spec",2237,412.0
1,"gen",3936,412.0
1,"spec",2297,413.0
1,"gen",3949,413.0
1,"spec",2230,414.0
1,"gen",3906,414.0
1,"spec",2143,415.0
1,"gen",3897,415.0
1,"spec",2230,416.0
1,"gen",3906,416.0
1,"spec",2286,417.0
1,"gen",3891,417.0
1,"spec",2217,418.0
1,"gen",3848,418.0
1,"spec",2251,419.0
1,"gen",3893,419.0
1,"spec",2210,420.0
1,"gen",3918,420.0
1,"spec",2157,421.0
1,"gen",3834,421.0
1,"spec",2219,422.0
1,"gen",3880,422.0
1,"spec",2265,423.0
1,"gen",3951,423.0
1,"spec",2144,424.0
1,"gen",3959,424.0
1,"spec",2118,425.0
1,"gen",3910,425.0
1,"spec",2170,426.0
1,"gen",3885,426.0
1,"spec",2164,427.0
1,"gen",3909,427.0
1,"spec",2126,428.0
1,"gen",3849,428.0
1,"spec",2160,429.0
1,"gen",3925,429.0
1,"spec",2251,430.0
1,"gen",3896,430.0
1,"spec",2222,431.0
1,"gen",3811,431.0
1,"spec",2131,432.0
1,"gen",3824,432.0
1,"spec",2162,433.0
1,"gen",3813,433.0
1,"spec",2237,434.0
1,"gen",3833,434.0
1,"spec",2261,435.0
1,"gen",3795,435.0
1,"spec",2220,436.0
1,"gen",3770,436.0
1,"spec",2151,437.0
1,"gen",3721,437.0
1,"spec",2104,438.0
1,"gen",3718,438.0
1,"spec",2212,439.0
1,"gen",3708,439.0
1,"spec",2279,440.0
1,"gen",3682,440.0
1,"spec",2205,441.0
1,"gen",3652,441.0
1,"spec",2170,442.0
1,"gen",3613,442.0
1,"spec",2241,443.0
1,"gen",3623,443.0
1,"spec",2218,444.0
1,"gen",3602,444.0
1,"spec",2189,445.0
1,"gen",3545,445.0
1,"spec",2170,446.0
1,"gen",3500,446.0
1,"spec",2199,447.0
1,"gen",3534,447.0
1,"spec",2220,448.0
1,"gen",3554,448.0
1,"spec",2175,449.0
1,"gen",3525,449.0
1,"spec",2144,450.0
1,"gen",3526,450.0
1,"spec",2158,451.0
1,"gen",3612,451.0
1,"spec",2240,452.0
1,"gen",3570,452.0
1,"spec",2200,453.0
1,"gen",3539,453.0
1,"spec",2149,454.0
1,"gen",3543,454.0
1,"spec",2242,455.0
1,"gen",3466,455.0
1,"spec",2224,456.0
1,"gen",3505,456.0
1,"spec",2171,457.0
1,"gen",3491,457.0
1,"spec",2260,458.0
1,"gen",3526,458.0
1,"spec",2239,459.0
1,"gen",3530,459.0
1,"spec",2153,460.0
1,"gen",3475,460.0
1,"spec",2128,461.0
1,"gen",3482,461.0
1,"spec",2125,462.0
1,"gen",3455,462.0
1,"spec",2218,463.0
1,"gen",3495,463.0
1,"spec",2262,464.0
1,"gen",3509,464.0
1,"spec",2227,465.0
1,"gen",3413,465.0
1,"spec",2091,466.0
1,"gen",3461,466.0
1,"spec",2081,467.0
1,"gen",3518,467.0
1,"spec",2235,468.0
1,"gen",3463,468.0
1,"spec",2165,469.0
1,"gen",3461,469.0
1,"spec",2133,470.0
1,"gen",3431,470.0
1,"spec",2222,471.0
1,"gen",3436,471.0
1,"spec",2192,472.0
1,"gen",3369,472.0
1,"spec",2064,473.0
1,"gen",3357,473.0
1,"spec",2239,474.0
1,"gen",3332,474.0
1,"spec",2262,475.0
1,"gen",3287,475.0
1,"spec",2130,476.0
1,"gen",3296,476.0
1,"spec",2112,477.0
1,"gen",3313,477.0
1,"spec",2080,478.0
1,"gen",3361,478.0
1,"spec",2174,479.0
1,"gen",3350,479.0
1,"spec",2183,480.0
1,"gen",3366,480.0
1,"spec",2168,481.0
1,"gen",3352,481.0
1,"spec",2171,482.0
1,"gen",3283,482.0
1,"spec",2169,483.0
1,"gen",3300,483.0
1,"spec",2161,484.0
1,"gen",3312,484.0
1,"spec",2131,485.0
1,"gen",3264,485.0
1,"spec",2180,486.0
1,"gen",3271,486.0
1,"spec",2206,487.0
1,"gen",3287,487.0
1,"spec",2181,488.0
1,"gen",3265,488.0
1,"spec",2085,489.0
1,"gen",3247,489.0
1,"spec",2109,490.0
1,"gen",3270,490.0
1,"spec",2139,491.0
1,"gen",3252,491.0
1,"spec",2083,492.0
1,"gen",3213,492.0
1,"spec",2121,493.0
1,"gen",3165,493.0
1,"spec",2239,494.0
1,"gen",3145,494.0
1,"spec",2224,495.0
1,"gen",3169,495.0
1,"spec",2066,496.0
1,"gen",3085,496.0
1,"spec",2102,497.0
1,"gen",3135,497.0
1,"spec",2203,498.0
1,"gen",3240,498.0
1,"spec",2070,499.0
1,"gen",3149,499.0
1,"spec",2015,500.0
1,"gen",3082,500.0
1,"spec",2100,501.0
1,"gen",3138,501.0
1,"spec",2144,502.0
1,"gen",3119,502.0
1,"spec",2109,503.0
1,"gen",3090,503.0
1,"spec",2070,504.0
1,"gen",3090,504.0
1,"spec",2099,505.0
1,"gen",3129,505.0
1,"spec",2147,506.0
1,"gen",3108,506.0
1,"spec",2056,507.0
1,"gen",3175,507.0
1,"spec",2074,508.0
1,"gen",3142,508.0
1,"spec",2106,509.0
1,"gen",3136,509.0
1,"spec",2026,510.0
1,"gen",3107,510.0
1,"spec",2036,511.0
1,"gen",3043,511.0
1,"spec",2059,512.0
1,"gen",3033,512.0
1,"spec",2089,513.0
1,"gen",3027,513.0
1,"spec",2117,514.0
1,"gen",3029,514.0
1,"spec",2123,515.0
1,"gen",2950,515.0
1,"spec",2101,516.0
1,"gen",2941,516.0
1,"spec",2075,517.0
1,"gen",2925,517.0
1,"spec",2049,518.0
1,"gen",2927,518.0
1,"spec",2111,519.0
1,"gen",2950,519.0
1,"spec",2081,520.0
1,"gen",2901,520.0
1,"spec",2045,521.0
1,"gen",2915,521.0
1,"spec",2093,522.0
1,"gen",2922,522.0
1,"spec",2121,523.0
1,"gen",2883,523.0
1,"spec",2128,524.0
1,"gen",2839,524.0
1,"spec",2112,525.0
1,"gen",2807,525.0
1,"spec",2129,526.0
1,"gen",2835,526.0
1,"spec",2111,527.0
1,"gen",2796,527.0
1,"spec",2066,528.0
1,"gen",2819,528.0
1,"spec",2110,529.0
1,"gen",2813,529.0
1,"spec",2157,530.0
1,"gen",2769,530.0
1,"spec",2062,531.0
1,"gen",2765,531.0
1,"spec",2048,532.0
1,"gen",2770,532.0
1,"spec",2111,533.0
1,"gen",2780,533.0
1,"spec",2102,534.0
1,"gen",2782,534.0
1,"spec",2135,535.0
1,"gen",2768,535.0
1,"spec",2086,536.0
1,"gen",2754,536.0
1,"spec",2047,537.0
1,"gen",2745,537.0
1,"spec",2063,538.0
1,"gen",2710,538.0
1,"spec",2057,539.0
1,"gen",2723,539.0
1,"spec",2074,540.0
1,"gen",2761,540.0
1,"spec",2095,541.0
1,"gen",2738,541.0
1,"spec",2109,542.0
1,"gen",2685,542.0
1,"spec",2145,543.0
1,"gen",2625,543.0
1,"spec",2057,544.0
1,"gen",2620,544.0
1,"spec",2071,545.0
1,"gen",2574,545.0
1,"spec",0,546.0
1,"gen",0,546.0
1,"spec",0,547.0
1,"gen",0,547.0
1,"spec",0,548.0
1,"gen",0,548.0
1,"spec",0,549.0
1,"gen",0,549.0
1,"spec",0,550.0
1,"gen",0,550.0
1,"spec",0,551.0
1,"gen",0,551.0
1,"spec",0,552.0
