"run","tick","PlantId","TotalDamge"
1,574.0,"crop",0
1,574.0,"host",0
1,575.0,"crop",0
1,575.0,"host",0
1,576.0,"crop",0
1,576.0,"host",0
1,577.0,"crop",0
1,577.0,"host",0
1,578.0,"crop",0
1,578.0,"host",0
1,579.0,"crop",0
1,579.0,"host",0
1,580.0,"crop",0
1,580.0,"host",0
1,581.0,"crop",0
1,581.0,"host",0
1,582.0,"crop",0
1,582.0,"host",0
1,583.0,"crop",0
1,583.0,"host",0
1,584.0,"crop",0
1,584.0,"host",0
1,585.0,"crop",0
1,585.0,"host",0
1,586.0,"crop",0
1,586.0,"host",0
1,587.0,"crop",0
1,587.0,"host",0
1,588.0,"crop",0
1,588.0,"host",0
1,589.0,"crop",0
1,589.0,"host",0
1,590.0,"crop",0
1,590.0,"host",0
1,591.0,"crop",0
1,591.0,"host",0
1,592.0,"crop",0
1,592.0,"host",0
1,593.0,"crop",0
1,593.0,"host",0
1,594.0,"crop",0
1,594.0,"host",0
1,595.0,"crop",0
1,595.0,"host",0
1,596.0,"crop",0
1,596.0,"host",0
1,597.0,"crop",0
1,597.0,"host",0
1,598.0,"crop",0
1,598.0,"host",0
1,599.0,"crop",0
1,599.0,"host",0
1,600.0,"crop",0
1,600.0,"host",0
1,601.0,"crop",0
1,601.0,"host",0
1,602.0,"crop",0
1,602.0,"host",0
1,603.0,"crop",0
1,603.0,"host",0
1,604.0,"crop",0
1,604.0,"host",0
1,605.0,"crop",0
1,605.0,"host",0
1,606.0,"crop",0
1,606.0,"host",0
1,607.0,"crop",0
1,607.0,"host",0
1,608.0,"crop",0
1,608.0,"host",0
1,609.0,"crop",0
1,609.0,"host",0
1,610.0,"crop",0
1,610.0,"host",0
1,611.0,"crop",0
1,611.0,"host",0
1,612.0,"crop",0
1,612.0,"host",0
1,613.0,"crop",0
1,613.0,"host",0
1,614.0,"crop",0
1,614.0,"host",0
1,615.0,"crop",0
1,615.0,"host",0
1,616.0,"crop",0
1,616.0,"host",0
1,617.0,"crop",0
1,617.0,"host",0
1,618.0,"crop",0
1,618.0,"host",0
1,619.0,"crop",0
1,619.0,"host",0
1,620.0,"crop",0
1,620.0,"host",0
1,621.0,"crop",0
1,621.0,"host",0
1,622.0,"crop",0
1,622.0,"host",0
1,623.0,"crop",0
1,623.0,"host",0
1,624.0,"crop",0
1,624.0,"host",0
1,625.0,"crop",0
1,625.0,"host",0
1,626.0,"crop",0
1,626.0,"host",0
1,627.0,"crop",0
1,627.0,"host",0
1,628.0,"crop",0
1,628.0,"host",0
1,629.0,"crop",0
1,629.0,"host",0
1,630.0,"crop",0
1,630.0,"host",0
1,631.0,"crop",0
1,631.0,"host",0
1,632.0,"crop",0
1,632.0,"host",0
1,633.0,"crop",0
1,633.0,"host",0
1,634.0,"crop",0
1,634.0,"host",0
1,635.0,"crop",0
1,635.0,"host",0
1,636.0,"crop",0
1,636.0,"host",0
1,637.0,"crop",0
1,637.0,"host",0
1,638.0,"crop",0
1,638.0,"host",0
1,639.0,"crop",0
1,639.0,"host",0
1,640.0,"crop",0
1,640.0,"host",0
1,641.0,"crop",0
1,641.0,"host",0
1,642.0,"crop",0
1,642.0,"host",0
1,643.0,"crop",0
1,643.0,"host",0
1,644.0,"crop",0
1,644.0,"host",0
1,645.0,"crop",0
1,645.0,"host",0
1,646.0,"crop",0
1,646.0,"host",0
1,647.0,"crop",0
1,647.0,"host",0
1,648.0,"crop",0
1,648.0,"host",0
1,649.0,"crop",0
1,649.0,"host",0
1,650.0,"crop",0
1,650.0,"host",0
1,651.0,"crop",0
1,651.0,"host",0
1,652.0,"crop",0
1,652.0,"host",0
1,653.0,"crop",0
1,653.0,"host",0
1,654.0,"crop",0
1,654.0,"host",0
1,655.0,"crop",0
1,655.0,"host",0
1,656.0,"crop",0
1,656.0,"host",0
1,657.0,"crop",0
1,657.0,"host",0
1,658.0,"crop",0
1,658.0,"host",0
1,659.0,"crop",0
1,659.0,"host",0
1,660.0,"crop",0
1,660.0,"host",0
1,661.0,"crop",0
1,661.0,"host",0
1,662.0,"crop",0
1,662.0,"host",0
1,663.0,"crop",0
1,663.0,"host",0
1,664.0,"crop",0
1,664.0,"host",0
1,665.0,"crop",0
1,665.0,"host",0
1,666.0,"crop",0
1,666.0,"host",0
1,667.0,"crop",0
1,667.0,"host",0
1,668.0,"crop",0
1,668.0,"host",0
1,669.0,"crop",0
1,669.0,"host",0
1,670.0,"crop",0
1,670.0,"host",0
1,671.0,"crop",0
1,671.0,"host",0
1,672.0,"crop",0
1,672.0,"host",0
1,673.0,"crop",0
1,673.0,"host",0
1,674.0,"crop",0
1,674.0,"host",0
1,675.0,"crop",0
1,675.0,"host",0
1,676.0,"crop",0
1,676.0,"host",0
1,677.0,"crop",0
1,677.0,"host",0
1,678.0,"crop",0
1,678.0,"host",0
1,679.0,"crop",0
1,679.0,"host",0
1,680.0,"crop",0
1,680.0,"host",0
1,681.0,"crop",0
1,681.0,"host",0
1,682.0,"crop",0
1,682.0,"host",0
1,683.0,"crop",0
1,683.0,"host",0
1,684.0,"crop",0
1,684.0,"host",0
1,685.0,"crop",0
1,685.0,"host",0
1,686.0,"crop",0
1,686.0,"host",0
1,687.0,"crop",0
1,687.0,"host",0
1,688.0,"crop",0
1,688.0,"host",0
1,689.0,"crop",0
1,689.0,"host",0
1,690.0,"crop",0
1,690.0,"host",0
1,691.0,"crop",0
1,691.0,"host",0
1,692.0,"crop",0
1,692.0,"host",0
1,693.0,"crop",0
1,693.0,"host",0
1,694.0,"crop",0
1,694.0,"host",0
1,695.0,"crop",0
1,695.0,"host",0
1,696.0,"crop",0
1,696.0,"host",0
1,697.0,"crop",0
1,697.0,"host",0
1,698.0,"crop",0
1,698.0,"host",0
1,699.0,"crop",0
1,699.0,"host",0
1,700.0,"crop",0
1,700.0,"host",0
1,701.0,"crop",0
1,701.0,"host",0
1,702.0,"crop",0
1,702.0,"host",0
1,703.0,"crop",0
1,703.0,"host",0
1,704.0,"crop",0
1,704.0,"host",0
1,705.0,"crop",0
1,705.0,"host",0
1,706.0,"crop",0
1,706.0,"host",0
1,707.0,"crop",0
1,707.0,"host",0
1,708.0,"crop",0
1,708.0,"host",0
1,709.0,"crop",0
1,709.0,"host",0
1,710.0,"crop",0
1,710.0,"host",0
1,711.0,"crop",0
1,711.0,"host",0
1,712.0,"crop",0
1,712.0,"host",0
1,713.0,"crop",0
1,713.0,"host",0
1,714.0,"crop",0
1,714.0,"host",0
1,715.0,"crop",0
1,715.0,"host",0
1,716.0,"crop",0
1,716.0,"host",0
1,717.0,"crop",0
1,717.0,"host",0
1,718.0,"crop",0
1,718.0,"host",0
1,719.0,"crop",0
1,719.0,"host",0
1,720.0,"crop",0
1,720.0,"host",0
1,721.0,"crop",0
1,721.0,"host",0
1,722.0,"crop",0
1,722.0,"host",0
1,723.0,"crop",0
1,723.0,"host",0
1,724.0,"crop",0
1,724.0,"host",0
1,725.0,"crop",0
1,725.0,"host",0
1,726.0,"crop",0
1,726.0,"host",0
1,727.0,"crop",0
1,727.0,"host",0
1,728.0,"crop",1473
1,728.0,"host",4082
1,729.0,"crop",1485
1,729.0,"host",4113
1,730.0,"crop",3567
1,730.0,"host",5402
1,731.0,"crop",4686
1,731.0,"host",7566
1,732.0,"crop",6229
1,732.0,"host",9070
1,733.0,"crop",7892
1,733.0,"host",10133
1,734.0,"crop",9608
1,734.0,"host",11663
1,735.0,"crop",11305
1,735.0,"host",13371
1,736.0,"crop",13018
1,736.0,"host",14858
1,737.0,"crop",14867
1,737.0,"host",16191
1,738.0,"crop",16656
1,738.0,"host",17699
1,739.0,"crop",18489
1,739.0,"host",19202
1,740.0,"crop",20222
1,740.0,"host",20748
1,741.0,"crop",22043
1,741.0,"host",22220
1,742.0,"crop",23899
1,742.0,"host",23825
1,743.0,"crop",25679
1,743.0,"host",25289
1,744.0,"crop",27497
1,744.0,"host",26831
1,745.0,"crop",29335
1,745.0,"host",28325
1,746.0,"crop",31124
1,746.0,"host",29873
1,747.0,"crop",32951
1,747.0,"host",31322
1,748.0,"crop",34748
1,748.0,"host",32874
1,749.0,"crop",36575
1,749.0,"host",34388
1,750.0,"crop",38396
1,750.0,"host",35866
1,751.0,"crop",40210
1,751.0,"host",37403
1,752.0,"crop",41938
1,752.0,"host",39011
1,753.0,"crop",43722
1,753.0,"host",40528
1,754.0,"crop",45429
1,754.0,"host",42053
1,755.0,"crop",47232
1,755.0,"host",43608
1,756.0,"crop",48909
1,756.0,"host",45123
1,757.0,"crop",50693
1,757.0,"host",46721
1,758.0,"crop",52449
1,758.0,"host",48247
1,759.0,"crop",54087
1,759.0,"host",49715
1,760.0,"crop",55830
1,760.0,"host",51343
1,761.0,"crop",57576
1,761.0,"host",52864
1,762.0,"crop",59213
1,762.0,"host",54314
1,763.0,"crop",60950
1,763.0,"host",55870
1,764.0,"crop",62597
1,764.0,"host",57423
1,765.0,"crop",64284
1,765.0,"host",58892
1,766.0,"crop",65975
1,766.0,"host",60420
1,767.0,"crop",67714
1,767.0,"host",61871
1,768.0,"crop",69426
1,768.0,"host",63364
1,769.0,"crop",71158
1,769.0,"host",64768
1,770.0,"crop",72854
1,770.0,"host",66296
1,771.0,"crop",74527
1,771.0,"host",67861
1,772.0,"crop",76218
1,772.0,"host",69358
1,773.0,"crop",77925
1,773.0,"host",70803
1,774.0,"crop",79602
1,774.0,"host",72307
1,775.0,"crop",81277
1,775.0,"host",73834
1,776.0,"crop",82897
1,776.0,"host",75294
1,777.0,"crop",84552
1,777.0,"host",76786
1,778.0,"crop",86140
1,778.0,"host",78312
1,779.0,"crop",87749
1,779.0,"host",79764
1,780.0,"crop",89353
1,780.0,"host",81354
1,781.0,"crop",90956
1,781.0,"host",82785
1,782.0,"crop",92565
1,782.0,"host",84268
1,783.0,"crop",94150
1,783.0,"host",85760
1,784.0,"crop",95755
1,784.0,"host",87276
1,785.0,"crop",97331
1,785.0,"host",88795
1,786.0,"crop",98925
1,786.0,"host",90336
1,787.0,"crop",100531
1,787.0,"host",91924
1,788.0,"crop",102101
1,788.0,"host",93356
1,789.0,"crop",103748
1,789.0,"host",94837
1,790.0,"crop",105297
1,790.0,"host",96300
1,791.0,"crop",106870
1,791.0,"host",97829
1,792.0,"crop",108463
1,792.0,"host",99225
1,793.0,"crop",109987
1,793.0,"host",100735
1,794.0,"crop",111537
1,794.0,"host",102248
1,795.0,"crop",113068
1,795.0,"host",103740
1,796.0,"crop",114607
1,796.0,"host",105169
1,797.0,"crop",116179
1,797.0,"host",106661
1,798.0,"crop",117741
1,798.0,"host",108127
1,799.0,"crop",119295
1,799.0,"host",109610
1,800.0,"crop",120787
1,800.0,"host",111039
1,801.0,"crop",122308
1,801.0,"host",112566
1,802.0,"crop",123816
1,802.0,"host",114009
1,803.0,"crop",125340
1,803.0,"host",115463
1,804.0,"crop",126816
1,804.0,"host",116919
1,805.0,"crop",128322
1,805.0,"host",118402
1,806.0,"crop",129810
1,806.0,"host",119824
1,807.0,"crop",131278
1,807.0,"host",121270
1,808.0,"crop",132779
1,808.0,"host",122839
1,809.0,"crop",134260
1,809.0,"host",124281
1,810.0,"crop",135705
1,810.0,"host",125714
1,811.0,"crop",137184
1,811.0,"host",127205
1,812.0,"crop",138606
1,812.0,"host",128672
1,813.0,"crop",140034
1,813.0,"host",130143
1,814.0,"crop",141481
1,814.0,"host",131575
1,815.0,"crop",142898
1,815.0,"host",133071
1,816.0,"crop",144343
1,816.0,"host",134509
1,817.0,"crop",145773
1,817.0,"host",135945
1,818.0,"crop",147231
1,818.0,"host",137375
1,819.0,"crop",148691
1,819.0,"host",138845
1,820.0,"crop",150121
1,820.0,"host",140303
1,821.0,"crop",151571
1,821.0,"host",141789
1,822.0,"crop",153049
1,822.0,"host",143168
1,823.0,"crop",154491
1,823.0,"host",144569
1,824.0,"crop",155942
1,824.0,"host",146027
1,825.0,"crop",157424
1,825.0,"host",147458
1,826.0,"crop",158829
1,826.0,"host",148847
1,827.0,"crop",160298
1,827.0,"host",150374
1,828.0,"crop",161704
1,828.0,"host",151832
1,829.0,"crop",163155
1,829.0,"host",153295
1,830.0,"crop",164547
1,830.0,"host",154738
1,831.0,"crop",165999
1,831.0,"host",156164
1,832.0,"crop",167417
1,832.0,"host",157662
1,833.0,"crop",168821
1,833.0,"host",159115
1,834.0,"crop",170241
1,834.0,"host",160517
1,835.0,"crop",171689
1,835.0,"host",161902
1,836.0,"crop",173083
1,836.0,"host",163379
1,837.0,"crop",174546
1,837.0,"host",164764
1,838.0,"crop",175937
1,838.0,"host",166181
1,839.0,"crop",177340
1,839.0,"host",167613
1,840.0,"crop",178732
1,840.0,"host",169014
1,841.0,"crop",180106
1,841.0,"host",170395
1,842.0,"crop",181440
1,842.0,"host",171778
1,843.0,"crop",182805
1,843.0,"host",173220
1,844.0,"crop",184143
1,844.0,"host",174630
1,845.0,"crop",185503
1,845.0,"host",176029
1,846.0,"crop",186860
1,846.0,"host",177392
1,847.0,"crop",188215
1,847.0,"host",178843
1,848.0,"crop",189604
1,848.0,"host",180209
1,849.0,"crop",190903
1,849.0,"host",181564
1,850.0,"crop",192277
1,850.0,"host",182920
1,851.0,"crop",193570
1,851.0,"host",184340
1,852.0,"crop",194875
1,852.0,"host",185760
1,853.0,"crop",196232
1,853.0,"host",187145
1,854.0,"crop",197534
1,854.0,"host",188526
1,855.0,"crop",198851
1,855.0,"host",189974
1,856.0,"crop",200118
1,856.0,"host",191382
1,857.0,"crop",201411
1,857.0,"host",192709
1,858.0,"crop",202668
1,858.0,"host",194102
1,859.0,"crop",203931
1,859.0,"host",195551
1,860.0,"crop",205183
1,860.0,"host",197006
1,861.0,"crop",206459
1,861.0,"host",198350
1,862.0,"crop",207695
1,862.0,"host",199744
1,863.0,"crop",208923
1,863.0,"host",201236
1,864.0,"crop",210141
1,864.0,"host",202671
1,865.0,"crop",211380
1,865.0,"host",204083
1,866.0,"crop",212678
1,866.0,"host",205533
1,867.0,"crop",213953
1,867.0,"host",206904
1,868.0,"crop",215183
1,868.0,"host",208261
1,869.0,"crop",216496
1,869.0,"host",209670
1,870.0,"crop",217729
1,870.0,"host",211132
1,871.0,"crop",218996
1,871.0,"host",212487
1,872.0,"crop",220278
1,872.0,"host",213828
1,873.0,"crop",221516
1,873.0,"host",215192
1,874.0,"crop",222822
1,874.0,"host",216574
1,875.0,"crop",224071
1,875.0,"host",217887
1,876.0,"crop",225365
1,876.0,"host",219221
1,877.0,"crop",226630
1,877.0,"host",220562
1,878.0,"crop",227898
1,878.0,"host",221892
1,879.0,"crop",229134
1,879.0,"host",223236
1,880.0,"crop",230348
1,880.0,"host",224615
1,881.0,"crop",231606
1,881.0,"host",225988
1,882.0,"crop",232846
1,882.0,"host",227343
1,883.0,"crop",234049
1,883.0,"host",228679
1,884.0,"crop",235293
1,884.0,"host",229994
1,885.0,"crop",236468
1,885.0,"host",231381
1,886.0,"crop",237645
1,886.0,"host",232821
1,887.0,"crop",238854
1,887.0,"host",234242
1,888.0,"crop",239992
1,888.0,"host",235590
1,889.0,"crop",241180
1,889.0,"host",237033
1,890.0,"crop",242341
1,890.0,"host",238324
1,891.0,"crop",243493
1,891.0,"host",239715
1,892.0,"crop",244664
1,892.0,"host",241153
1,893.0,"crop",245831
1,893.0,"host",242557
1,894.0,"crop",246997
1,894.0,"host",243890
1,895.0,"crop",248174
1,895.0,"host",245217
1,896.0,"crop",249331
1,896.0,"host",246662
1,897.0,"crop",250471
1,897.0,"host",248034
1,898.0,"crop",251626
1,898.0,"host",249352
1,899.0,"crop",252806
1,899.0,"host",250725
1,900.0,"crop",253944
1,900.0,"host",252066
1,901.0,"crop",255101
1,901.0,"host",253404
1,902.0,"crop",256241
1,902.0,"host",254800
1,903.0,"crop",257425
1,903.0,"host",256098
1,904.0,"crop",258544
1,904.0,"host",257390
1,905.0,"crop",259669
1,905.0,"host",258739
1,906.0,"crop",260802
1,906.0,"host",260160
1,907.0,"crop",261926
1,907.0,"host",261459
1,908.0,"crop",263029
1,908.0,"host",262706
1,909.0,"crop",264151
1,909.0,"host",264055
1,910.0,"crop",0
1,910.0,"host",0
1,911.0,"crop",0
1,911.0,"host",0
1,912.0,"crop",0
1,912.0,"host",0
1,913.0,"crop",0
1,913.0,"host",0
1,914.0,"crop",0
1,914.0,"host",0
1,915.0,"crop",0
1,915.0,"host",0
1,916.0,"crop",0
1,916.0,"host",0
1,917.0,"crop",0
1,917.0,"host",0
1,918.0,"crop",0
1,918.0,"host",0
1,919.0,"crop",0
1,919.0,"host",0
1,920.0,"crop",0
1,920.0,"host",0
1,921.0,"crop",0
1,921.0,"host",0
1,922.0,"crop",0
1,922.0,"host",0
1,923.0,"crop",0
1,923.0,"host",0
1,924.0,"crop",0
1,924.0,"host",0
1,925.0,"crop",0
1,925.0,"host",0
1,926.0,"crop",0
1,926.0,"host",0
1,927.0,"crop",0
1,927.0,"host",0
1,928.0,"crop",0
1,928.0,"host",0
1,929.0,"crop",0
1,929.0,"host",0
1,930.0,"crop",0
1,930.0,"host",0
1,931.0,"crop",0
1,931.0,"host",0
1,932.0,"crop",0
1,932.0,"host",0
1,933.0,"crop",0
1,933.0,"host",0
1,934.0,"crop",0
1,934.0,"host",0
1,935.0,"crop",0
1,935.0,"host",0
1,936.0,"crop",0
1,936.0,"host",0
1,937.0,"crop",0
1,937.0,"host",0
1,938.0,"crop",0
1,938.0,"host",0
1,939.0,"crop",0
1,939.0,"host",0
1,940.0,"crop",0
1,940.0,"host",0
1,941.0,"crop",0
1,941.0,"host",0
1,942.0,"crop",0
1,942.0,"host",0
1,943.0,"crop",0
1,943.0,"host",0
1,944.0,"crop",0
1,944.0,"host",0
1,945.0,"crop",0
1,945.0,"host",0
1,946.0,"crop",0
1,946.0,"host",0
1,947.0,"crop",0
1,947.0,"host",0
1,948.0,"crop",0
1,948.0,"host",0
1,949.0,"crop",0
1,949.0,"host",0
1,950.0,"crop",0
1,950.0,"host",0
1,951.0,"crop",0
1,951.0,"host",0
1,952.0,"crop",0
1,952.0,"host",0
1,953.0,"crop",0
1,953.0,"host",0
1,954.0,"crop",0
1,954.0,"host",0
1,955.0,"crop",0
1,955.0,"host",0
1,956.0,"crop",0
1,956.0,"host",0
1,957.0,"crop",0
1,957.0,"host",0
1,958.0,"crop",0
1,958.0,"host",0
1,959.0,"crop",0
1,959.0,"host",0
1,960.0,"crop",0
1,960.0,"host",0
1,961.0,"crop",0
1,961.0,"host",0
1,962.0,"crop",0
1,962.0,"host",0
1,963.0,"crop",0
1,963.0,"host",0
1,964.0,"crop",0
1,964.0,"host",0
1,965.0,"crop",0
1,965.0,"host",0
1,966.0,"crop",0
1,966.0,"host",0
1,967.0,"crop",0
1,967.0,"host",0
1,968.0,"crop",0
1,968.0,"host",0
1,969.0,"crop",0
1,969.0,"host",0
1,970.0,"crop",0
1,970.0,"host",0
1,971.0,"crop",0
1,971.0,"host",0
1,972.0,"crop",0
1,972.0,"host",0
1,973.0,"crop",0
1,973.0,"host",0
1,974.0,"crop",0
1,974.0,"host",0
1,975.0,"crop",0
1,975.0,"host",0
1,976.0,"crop",0
1,976.0,"host",0
1,977.0,"crop",0
1,977.0,"host",0
1,978.0,"crop",0
1,978.0,"host",0
1,979.0,"crop",0
1,979.0,"host",0
1,980.0,"crop",0
1,980.0,"host",0
1,981.0,"crop",0
1,981.0,"host",0
1,982.0,"crop",0
1,982.0,"host",0
1,983.0,"crop",0
1,983.0,"host",0
1,984.0,"crop",0
1,984.0,"host",0
1,985.0,"crop",0
1,985.0,"host",0
1,986.0,"crop",0
1,986.0,"host",0
1,987.0,"crop",0
1,987.0,"host",0
1,988.0,"crop",0
1,988.0,"host",0
1,989.0,"crop",0
1,989.0,"host",0
1,990.0,"crop",0
1,990.0,"host",0
1,991.0,"crop",0
1,991.0,"host",0
1,992.0,"crop",0
1,992.0,"host",0
1,993.0,"crop",0
1,993.0,"host",0
1,994.0,"crop",0
1,994.0,"host",0
1,995.0,"crop",0
1,995.0,"host",0
1,996.0,"crop",0
1,996.0,"host",0
1,997.0,"crop",0
1,997.0,"host",0
1,998.0,"crop",0
1,998.0,"host",0
1,999.0,"crop",0
1,999.0,"host",0
1,1000.0,"crop",0
1,1000.0,"host",0
1,1001.0,"crop",0
1,1001.0,"host",0
1,1002.0,"crop",0
1,1002.0,"host",0
1,1003.0,"crop",0
1,1003.0,"host",0
1,1004.0,"crop",0
1,1004.0,"host",0
1,1005.0,"crop",0
1,1005.0,"host",0
1,1006.0,"crop",0
1,1006.0,"host",0
1,1007.0,"crop",0
1,1007.0,"host",0
1,1008.0,"crop",0
1,1008.0,"host",0
1,1009.0,"crop",0
1,1009.0,"host",0
1,1010.0,"crop",0
1,1010.0,"host",0
1,1011.0,"crop",0
1,1011.0,"host",0
1,1012.0,"crop",0
1,1012.0,"host",0
1,1013.0,"crop",0
1,1013.0,"host",0
1,1014.0,"crop",0
1,1014.0,"host",0
1,1015.0,"crop",0
1,1015.0,"host",0
1,1016.0,"crop",0
1,1016.0,"host",0
1,1017.0,"crop",0
1,1017.0,"host",0
1,1018.0,"crop",0
1,1018.0,"host",0
1,1019.0,"crop",0
1,1019.0,"host",0
1,1020.0,"crop",0
1,1020.0,"host",0
1,1021.0,"crop",0
1,1021.0,"host",0
1,1022.0,"crop",0
1,1022.0,"host",0
1,1023.0,"crop",0
1,1023.0,"host",0
1,1024.0,"crop",0
1,1024.0,"host",0
1,1025.0,"crop",0
1,1025.0,"host",0
1,1026.0,"crop",0
1,1026.0,"host",0
1,1027.0,"crop",0
1,1027.0,"host",0
1,1028.0,"crop",0
1,1028.0,"host",0
1,1029.0,"crop",0
1,1029.0,"host",0
1,1030.0,"crop",0
1,1030.0,"host",0
1,1031.0,"crop",0
1,1031.0,"host",0
1,1032.0,"crop",0
1,1032.0,"host",0
1,1033.0,"crop",0
1,1033.0,"host",0
1,1034.0,"crop",0
1,1034.0,"host",0
1,1035.0,"crop",0
1,1035.0,"host",0
1,1036.0,"crop",0
1,1036.0,"host",0
1,1037.0,"crop",0
1,1037.0,"host",0
1,1038.0,"crop",0
1,1038.0,"host",0
1,1039.0,"crop",0
1,1039.0,"host",0
1,1040.0,"crop",0
1,1040.0,"host",0
1,1041.0,"crop",0
1,1041.0,"host",0
1,1042.0,"crop",0
1,1042.0,"host",0
1,1043.0,"crop",0
1,1043.0,"host",0
1,1044.0,"crop",0
1,1044.0,"host",0
1,1045.0,"crop",0
1,1045.0,"host",0
1,1046.0,"crop",0
1,1046.0,"host",0
1,1047.0,"crop",0
1,1047.0,"host",0
1,1048.0,"crop",0
1,1048.0,"host",0
1,1049.0,"crop",0
1,1049.0,"host",0
1,1050.0,"crop",0
1,1050.0,"host",0
1,1051.0,"crop",0
1,1051.0,"host",0
1,1052.0,"crop",0
1,1052.0,"host",0
1,1053.0,"crop",0
1,1053.0,"host",0
1,1054.0,"crop",0
1,1054.0,"host",0
1,1055.0,"crop",0
1,1055.0,"host",0
1,1056.0,"crop",0
1,1056.0,"host",0
1,1057.0,"crop",0
1,1057.0,"host",0
1,1058.0,"crop",0
1,1058.0,"host",0
1,1059.0,"crop",0
1,1059.0,"host",0
1,1060.0,"crop",0
1,1060.0,"host",0
1,1061.0,"crop",0
1,1061.0,"host",0
1,1062.0,"crop",0
1,1062.0,"host",0
1,1063.0,"crop",0
1,1063.0,"host",0
1,1064.0,"crop",0
1,1064.0,"host",0
1,1065.0,"crop",0
1,1065.0,"host",0
1,1066.0,"crop",0
1,1066.0,"host",0
1,1067.0,"crop",0
1,1067.0,"host",0
1,1068.0,"crop",0
1,1068.0,"host",0
1,1069.0,"crop",0
1,1069.0,"host",0
1,1070.0,"crop",0
1,1070.0,"host",0
1,1071.0,"crop",0
1,1071.0,"host",0
1,1072.0,"crop",0
1,1072.0,"host",0
1,1073.0,"crop",0
1,1073.0,"host",0
1,1074.0,"crop",0
1,1074.0,"host",0
1,1075.0,"crop",0
1,1075.0,"host",0
1,1076.0,"crop",0
1,1076.0,"host",0
1,1077.0,"crop",0
1,1077.0,"host",0
1,1078.0,"crop",0
1,1078.0,"host",0
1,1079.0,"crop",0
1,1079.0,"host",0
1,1080.0,"crop",0
1,1080.0,"host",0
1,1081.0,"crop",0
1,1081.0,"host",0
1,1082.0,"crop",0
1,1082.0,"host",0
1,1083.0,"crop",0
1,1083.0,"host",0
1,1084.0,"crop",0
1,1084.0,"host",0
1,1085.0,"crop",0
1,1085.0,"host",0
1,1086.0,"crop",0
1,1086.0,"host",0
1,1087.0,"crop",0
1,1087.0,"host",0
1,1088.0,"crop",0
1,1088.0,"host",0
1,1089.0,"crop",0
1,1089.0,"host",0
1,1090.0,"crop",0
1,1090.0,"host",0
1,1091.0,"crop",0
1,1091.0,"host",0
1,1092.0,"crop",1482
1,1092.0,"host",3907
1,1093.0,"crop",1482
1,1093.0,"host",3924
1,1094.0,"crop",3607
1,1094.0,"host",5390
1,1095.0,"crop",4725
1,1095.0,"host",7407
1,1096.0,"crop",6333
1,1096.0,"host",8894
1,1097.0,"crop",8039
1,1097.0,"host",9904
1,1098.0,"crop",9715
1,1098.0,"host",11474
1,1099.0,"crop",11358
1,1099.0,"host",13136
1,1100.0,"crop",13094
1,1100.0,"host",14551
1,1101.0,"crop",14775
1,1101.0,"host",15942
1,1102.0,"crop",16548
1,1102.0,"host",17553
1,1103.0,"crop",18281
1,1103.0,"host",19120
1,1104.0,"crop",20087
1,1104.0,"host",20579
1,1105.0,"crop",21847
1,1105.0,"host",22026
1,1106.0,"crop",23660
1,1106.0,"host",23509
1,1107.0,"crop",25419
1,1107.0,"host",25061
1,1108.0,"crop",27153
1,1108.0,"host",26520
1,1109.0,"crop",28933
1,1109.0,"host",28132
1,1110.0,"crop",30773
1,1110.0,"host",29664
1,1111.0,"crop",32597
1,1111.0,"host",31105
1,1112.0,"crop",34477
1,1112.0,"host",32556
1,1113.0,"crop",36339
1,1113.0,"host",34031
1,1114.0,"crop",38148
1,1114.0,"host",35568
1,1115.0,"crop",39979
1,1115.0,"host",37028
1,1116.0,"crop",41784
1,1116.0,"host",38547
1,1117.0,"crop",43601
1,1117.0,"host",40043
1,1118.0,"crop",45415
1,1118.0,"host",41555
1,1119.0,"crop",47183
1,1119.0,"host",43027
1,1120.0,"crop",48941
1,1120.0,"host",44571
1,1121.0,"crop",50729
1,1121.0,"host",46112
1,1122.0,"crop",52466
1,1122.0,"host",47581
1,1123.0,"crop",54264
1,1123.0,"host",49144
1,1124.0,"crop",56027
1,1124.0,"host",50680
1,1125.0,"crop",57797
1,1125.0,"host",52186
1,1126.0,"crop",59601
1,1126.0,"host",53676
1,1127.0,"crop",61337
1,1127.0,"host",55152
1,1128.0,"crop",63128
1,1128.0,"host",56700
1,1129.0,"crop",64887
1,1129.0,"host",58186
1,1130.0,"crop",66563
1,1130.0,"host",59692
1,1131.0,"crop",68322
1,1131.0,"host",61222
1,1132.0,"crop",70094
1,1132.0,"host",62636
1,1133.0,"crop",71829
1,1133.0,"host",64063
1,1134.0,"crop",73583
1,1134.0,"host",65589
1,1135.0,"crop",75288
1,1135.0,"host",67112
1,1136.0,"crop",76980
1,1136.0,"host",68586
1,1137.0,"crop",78698
1,1137.0,"host",69999
1,1138.0,"crop",80357
1,1138.0,"host",71466
1,1139.0,"crop",82032
1,1139.0,"host",73036
1,1140.0,"crop",83664
1,1140.0,"host",74536
1,1141.0,"crop",85340
1,1141.0,"host",75968
1,1142.0,"crop",86980
1,1142.0,"host",77402
1,1143.0,"crop",88662
1,1143.0,"host",78836
1,1144.0,"crop",90301
1,1144.0,"host",80295
1,1145.0,"crop",91897
1,1145.0,"host",81816
1,1146.0,"crop",93518
1,1146.0,"host",83397
1,1147.0,"crop",95167
1,1147.0,"host",84797
